"AFFX-LysX-3_at"	"--Control"	7.2	14	13.7	7.5	38.4	10.9	14	4.9	93.4	12	17.6	12.9	34.8	19.4	12.7												"--Control"								
"AFFX-LysX-5_at"	"--Control"	2.8	6	24.7	6.4	5	6.7	14.2	3.7	52.6	9	12.5	7.1	37.6	21.5	22.6												"--Control"								
"AFFX-LysX-M_at"	"--Control"	10.1	17.1	20.5	37.7	10.5	18.3	17.6	7.9	36.2	64.9	10.7	13.2	20	37.2	26.7												"--Control"								
"AFFX-PheX-3_at"	"--Control"	8.9	17.2	22.9	17.9	21.1	16.5	19.7	20.3	46.7	24.9	16.2	20	23.4	24.1	16.9												"--Control"								
"AFFX-PheX-5_at"	"--Control"	14.4	9.5	27.9	16.5	11.3	28.1	19.3	7.5	51.3	87.8	18.4	17.3	60.2	51	35.1												"--Control"								
"AFFX-PheX-M_at"	"--Control"	6.4	8.5	24.1	9.4	15.4	7	5.6	5.4	10.3	6.9	6.8	7.2	9.7	8.5	6.5												"--Control"								
"AFFX-ThrX-3_at"	"--Control"	330.7	294.3	110.5	496.5	234.8	401.2	220.2	353.2	558.2	502	452.8	516.2	496.7	338.7	87.8												"--Control"								
"AFFX-ThrX-5_at"	"--Control"	69.4	93	206.7	58.8	24.9	84.1	128.3	71	319.6	170.1	120.9	120.4	161.6	150.5	106.4												"--Control"								
"AFFX-ThrX-M_at"	"--Control"	71.2	83.9	131.7	63.1	12.5	36.6	34.4	101.3	35.5	87.1	23.2	91	42.5	84.8	59.5												"--Control"								
"AFFX-TrpnX-3_at"	"--Control"	3.1	6.1	20.2	8.8	73	14.2	7.1	6.2	20.4	7.8	9.8	12.8	16.6	14.4	9.7												"--Control"								
"AFFX-TrpnX-5_at"	"--Control"	23.1	39.7	57.1	34.3	151	24.6	32.7	22.2	41.6	56.5	25.3	20.6	66.4	30.4	36.5												"--Control"								
"AFFX-TrpnX-M_at"	"--Control"	10.5	22.4	61.7	21.9	13.9	30.4	24.5	22.6	170.8	39	46.9	33.7	37.9	52.5	66.2												"--Control"								
"afuC_b0262_at"	"afuC"	114.9	197.3	148.7	50.1	23.7	267.4	169.2	216.3	147.2	158.2	318	189	348	293.7	223.8	"CP4-6 prophage; predicted ferric transporter subunit"	"afuC"	947676								"b0262"			"NC_000913.2 (276980..278026, complement)"						
"agaA_b3135_at"	"agaA"	413	346.4	530.1	614	270.4	666.9	500.2	540.2	852.5	832.6	772.7	956	671.8	683.4	927.6	"pseudo"	"agaA"	947646								"b3135"			"NC_000913.2 (3279093..3279647)"						
"agaB_b3138_at"	"agaB"	9.2	9.6	7.9	21.3	91.7	37.1	10.1	6.1	70.2	20.7	79.6	6.1	15.5	10.4	13.5	"PTS system N-acetylgalactosamine-specific transporter subunit IIB///PTS system N-acetylgalactosamine-specific transporter subunit IIB///N-acetylgalactosamine-specific enzyme IIB component of PTS///PTS system N-acetylgalactosamine-specific transporter subunit IIB"	"agaB///agaB///agaB///ECs4018"	"1040162///959220///947653///916140"								"b3138"			"NC_004431.1 (3723792..3724268)///NC_002655.2 (4092926..4093402)///NC_000913.2 (3282192..3282668)///NC_002695.1 (4025710..4026186)"			"cytoplasm"			"GO:0005737"
"agaC_b3139_at"	"agaC"	53.1	57	74.5	70.4	76.2	60.8	52.6	52.4	88.8	62.3	74	52	66.5	50.8	28.2	"PTS system N-acetylgalactosamine-specific transporter subunit IIC///PTS system N-acetylgalactosamine-specific transporter subunit IIC///N-acetylgalactosamine-specific enzyme IIC component of PTS"	"agaC///agaC///agaC"	"1040163///958595///947652"								"b3139"			"NC_004431.1 (3724307..3725110)///NC_002655.2 (4093669..4094244)///NC_000913.2 (3282707..3283510)"						
"agaD_b3140_at"	"agaD"	17.9	14.6	33.5	22.5	92.7	26.2	17	13.5	44.7	23.4	47.6	16	22	22.4	32.3	"PTS system N-acetylgalactosamine-specific transporter subunit IID///N-acetylgalactosamine-specific enzyme IID component of PTS///PTS system N-acetylgalactosamine-specific transporter subunit IID"	"agaD///agaD///ECs4019"	"958600///947649///916141"								"b3140"			"NC_002655.2 (4094234..4095025)///NC_000913.2 (3283500..3284291)///NC_002695.1 (4027018..4027809)"		"amino sugar biosynthetic process"			"GO:0046349"	
"agaI_b3141_at"	"agaI"	90.8	212	173.4	156.2	67.1	254.7	165.8	151.5	259.4	180.9	190.6	173.3	169.2	157.2	232.6	"galactosamine-6-phosphate isomerase///galactosamine-6-phosphate isomerase///galactosamine-6-phosphate isomerase"	"agaI///agaI///agaI"	"1040167///959638///947985"								"b3141"			"NC_004431.1 (3725892..3726659)///NC_002655.2 (4095026..4095781)///NC_000913.2 (3284292..3285047)"						
"agaR_b3131_at"	"agaR"	1541.7	1445.7	1456.8	1522.4	1200.4	1541.5	2080.9	1547.1	1666.8	2019.7	1799.5	1803.1	1499.4	1447	1612.4	"DNA-binding transcriptional regulator AgaR///DNA-binding transcriptional repressor of the aga regulon///AgaR family transcriptional regulator"	"agaR///agaR///ECs4009"	"958202///947636///916155"								"b3131"			"NC_002655.2 (4084307..4085116, complement)///NC_000913.2 (3275878..3276687, complement)///NC_002695.1 (4017091..4017900, complement)"	"transcription repressor activity"	"amino sugar biosynthetic process"		"GO:0016564"	"GO:0046349"	
"agaS_b3136_at"	"agaS"	10.6	19.1	40.3	26.4	57.7	26.8	15.6	7.1	47.8	95	35.4	20.1	27.6	46.2	21.2	"tagatose-6-phosphate aldose/ketose isomerase///tagatose-6-phosphate ketose/aldose isomerase///tagatose-6-phosphate aldose/ketose isomerase"	"agaS///agaS///ECs4016"	"959215///947645///916150"								"b3136"			"NC_002655.2 (4090732..4091886)///NC_000913.2 (3279998..3281152)///NC_002695.1 (4023516..4024670)"						
"agaV_b3133_at"	"agaV"	145.6	149.4	340.4	101.7	19.3	353.3	333.4	273.3	670.4	541.2	559.1	739.4	656.3	400.9	585.2	"PTS system N-acetylgalactosamine-specific transporter subunit IIB///N-acetylgalactosamine-specific enzyme IIB component of PTS///PTS system N-acetylgalactosamine-specific transporter subunit IIB"	"agaV///agaV///ECs4011"	"958596///947648///916508"								"b3133"			"NC_002655.2 (4086632..4087141)///NC_000913.2 (3278239..3278712)///NC_002695.1 (4019452..4019925)"		"amino sugar biosynthetic process"	"cytoplasm"		"GO:0046349"	"GO:0005737"
"agaW_b3134_at"	"agaW"	25.1	63.1	95.8	113.9	49.7	64.5	35.9	37.9	93.7	99.1	209.7	270.1	123.8	43	30.4	"pseudo"	"agaW"	947647								"b3134"			"NC_000913.2 (3278723..3279097)"		"amino sugar biosynthetic process"			"GO:0046349"	
"agaY_b3137_at"	"kbaY"	22.1	223.3	240.5	66.8	23.7	386.3	304.9	44.6	394.1	199.4	324.6	261.9	295.3	425.8	354.2	"tagatose-bisphosphate aldolase///tagatose-bisphosphate aldolase///tagatose 6-phosphate aldolase 1, kbaY subunit///tagatose-bisphosphate aldolase"	"kbaY///kbaY///kbaY///kbaY"	"1040161///958597///947644///916148"								"b3137"			"NC_004431.1 (3722765..3723625)///NC_002655.2 (4091899..4092759)///NC_000913.2 (3281165..3282025)///NC_002695.1 (4024683..4025543)"		"carbohydrate catabolic process"			"GO:0016052"	
"agaZ_b3132_at"	"agaZ"	47.2	52.1	81.3	233.6	42.7	57.1	41.4	18	90	126.7	84.1	166.5	59.5	104.1	55.3	"tagatose 6-phosphate kinase agaZ///tagatose 6-phosphate kinase 2///tagatose 6-phosphate aldolase 1, kbaZ subunit///tagatose 6-phosphate kinase 2"	"agaZ///agaZ///kbaZ///ECs4010"	"1040135///958594///947637///916154"								"b3132"			"NC_004431.1 (3716233..3717513)///NC_002655.2 (4085365..4086645)///NC_000913.2 (3276936..3278216)///NC_002695.1 (4018149..4019429)"		"carbohydrate catabolic process"			"GO:0016052"	
"agp_b1002_at"	"agp"	629.5	411.8	783.7	653.6	810.1	2301.3	1747.8	1790.6	2201.3	2430.2	2890.1	4420.7	3788.2	3871.8	3483.7	"glucose-1-phosphatase/inositol phosphatase///glucose-1-phosphatase/inositol phosphatase///glucose-1-phosphatase/inositol phosphatase"	"agp///agp///ECs1158"	"959066///945773///913790"								"b1002"			"NC_002655.2 (1328755..1329996)///NC_000913.2 (1064808..1066049)///NC_002695.1 (1243938..1245179)"		"glucose metabolic process"	"periplasmic space"		"GO:0006006"	"GO:0042597"
"ahpC_b0605_at"	"ahpC"	11079.5	14222.9	11441.2	10090.6	13417.8	13363.7	11016.3	12442.1	9742.2	12991.8	10924.8	14388.2	12728.2	11486.1	9372.9	"alkyl hydroperoxide reductase///alkyl hydroperoxide reductase///alkyl hydroperoxide reductase, C22 subunit///alkyl hydroperoxide reductase"	"ahpC///ahpC///ahpC///ECs0644"	"1035753///957626///945225///917003"								"b0605"			"NC_004431.1 (680944..681507)///NC_002655.2 (720197..720760)///NC_000913.2 (638168..638731)///NC_002695.1 (720415..720978)"		"xenobiotic metabolic process"			"GO:0006805"	
"ahpF_b0606_at"	"ahpF"	2071.9	1887.9	1843.8	1987.1	1725.1	1691.6	1912.6	2026.5	2173.3	1700	1836.5	1754.2	2006.2	1728.7	1353	"alkyl hydroperoxide reductase///alkyl hydroperoxide reductase, F52a subunit, FAD/NAD(P)-binding///alkyl hydroperoxide reductase"	"ahpF///ahpF///ECs0645"	"957628///947540///917004"								"b0606"			"NC_002655.2 (720859..722454)///NC_000913.2 (638976..640541)///NC_002695.1 (721077..722672)"		"xenobiotic metabolic process"			"GO:0006805"	
"aidB_b4187_at"	"aidB"	65.1	145.9	155.7	46.3	48.3	140.3	34.5	93.4	52.7	218.4	183.4	278.3	166.1	340.7	269	"isovaleryl CoA dehydrogenase///isovaleryl CoA dehydrogenase///isovaleryl CoA dehydrogenase///isovaleryl CoA dehydrogenase"	"aidB///aidB///aidB///ECs5163"	"1037466///959936///948710///914022"								"b4187"			"NC_004431.1 (5022325..5023968)///NC_002655.2 (5297973..5299613)///NC_000913.2 (4412298..4413923)///NC_002695.1 (5267987..5269627)"		"response to stress"			"GO:0006950"	
"ais_b2252_at"	"ais"	1216	597.9	1087.7	345.6	896.2	1503	1575.2	917.6	926.2	1416.4	1762.9	613.6	570.5	659.6	649	"protein induced by aluminum///predicted LPS core heptose(II)-phosphate phosphatase///aluminum-inducible protein"	"ais///ais///ECs3140"	"958508///944945///916848"								"b2252"			"NC_002655.2 (3165487..3166089, complement)///NC_000913.2 (2363040..2363642, complement)///NC_002695.1 (3095531..3096133, complement)"						
"alaS_b2697_at"	"alaS"	7589.8	8244	8088.9	9029.4	9639.6	7014.9	5791.5	7243.3	5127	6504.1	6604.7	5374.6	5255.4	4317.9	4701	"pseudo///alanyl-tRNA synthetase///alanyl-tRNA synthetase///alanyl-tRNA synthetase"	"alaS///alaS///alaS///alaS"	"1039034///958243///947175///914724"								"b2697"			"NC_004431.1 (3101847..3104478, complement)///NC_002655.2 (3610595..3613231, complement)///NC_000913.2 (2817403..2820033, complement)///NC_002695.1 (3543309..3545939, complement)"		"tRNA aminoacylation for protein translation"	"cytoplasm"		"GO:0006418"	"GO:0005737"
"alaT_b3853_s_at"	"alaT"	19559.6	10435.6	14870.6	10655.1	14252.8	6495.8	7118.5	6172.9	13304.8	4453.3	4685.2	5559.5	5483.9	5275.9	6450.8	"tRNA///tRNA///tRNA///tRNA///tRNA///tRNA///tRNA///tRNA///tRNA///tRNA///tRNA"	"alaT///c5512///alaT///alaU///alaV///alaT///alaU///alaV///alaU///alaT///alaV"	"1036515///1035587///960307///958660///956953///948337///947772///944890///916004///915121///913988"								"b3853"			"NC_004431.1 (4562924..4562999)///NC_004431.1 (236902..236976)///NC_002655.2 (4902147..4902222)///NC_002655.2 (4229193..4229268, complement)///NC_002655.2 (228832..228907)///NC_000913.2 (4035283..4035358)///NC_000913.2 (3424980..3425055, complement)///NC_000913.2 (225500..225575)///NC_002695.1 (4161971..4162046, complement)///NC_002695.1 (4833383..4833458)///NC_002695.1 (228831..228906)"						
"alaU_b3276_s_at"	"alaT"	16563	9624.9	9578.8	8667.1	9095	4876.7	6274.9	5271.7	11145.8	3732	4191.4	4456.1	3990.9	3669.8	5719.7	"tRNA///tRNA///tRNA///tRNA///tRNA///tRNA///tRNA///tRNA///tRNA///tRNA///tRNA"	"alaT///c5512///alaT///alaU///alaV///alaT///alaU///alaV///alaU///alaT///alaV"	"1036515///1035587///960307///958660///956953///948337///947772///944890///916004///915121///913988"								"b3276"			"NC_004431.1 (4562924..4562999)///NC_004431.1 (236902..236976)///NC_002655.2 (4902147..4902222)///NC_002655.2 (4229193..4229268, complement)///NC_002655.2 (228832..228907)///NC_000913.2 (4035283..4035358)///NC_000913.2 (3424980..3425055, complement)///NC_000913.2 (225500..225575)///NC_002695.1 (4161971..4162046, complement)///NC_002695.1 (4833383..4833458)///NC_002695.1 (228831..228906)"						
"alaW_b2397_s_at"	"alaW"	17990.3	5892.7	7569.2	3247.7	11372.4	3842.3	6733.4	4337.2	17314.9	3361.3	5138.8	4522.4	6458	4974.6	7500.6	"tRNA"	"alaW"	946860								"b2397"			"NC_000913.2 (2516178..2516253, complement)"						
"alaX_b2396_s_at"	"alaW"	15238.6	9555.8	9608.5	4994.7	10448.6	5494.9	8120	5594.3	17482.3	4369.5	6993.7	5630.1	6457.4	6546.4	8656.7	"tRNA///tRNA///tRNA///tRNA///tRNA///tRNA///tRNA"	"alaW///alaX///alaX///alaW///alaX///alaX///alaW"	"1038538///1038536///957605///946860///946859///915623///915621"								"b2396"			"NC_004431.1 (2799191..2799266, complement)///NC_004431.1 (2799076..2799151, complement)///NC_002655.2 (3314784..3314859, complement)///NC_000913.2 (2516178..2516253, complement)///NC_000913.2 (2516063..2516138, complement)///NC_002695.1 (3244824..3244899, complement)///NC_002695.1 (3244939..3245014, complement)"						
"aldA_b1415_at"	"aldA"	1208	1242.5	933.4	1342	1976.5	9096	8490	6950.7	5775.1	12341.4	12251.2	17438.3	14593.5	13568.6	13436.1	"aldehyde dehydrogenase///aldehyde dehydrogenase///aldehyde dehydrogenase A, NAD-linked///aldehyde dehydrogenase"	"aldA///aldA///aldA///ECs2021"	"1035648///960994///945672///917220"								"b1415"			"NC_004431.1 (1682350..1683789)///NC_002655.2 (2081299..2082738, complement)///NC_000913.2 (1486256..1487695)///NC_002695.1 (2005740..2007179)"		"carbohydrate catabolic process///fermentation///glycolate metabolic process///methylglyoxal metabolic process"			"GO:0016052///GO:0006113///GO:0009441///GO:0009438"	
"aldB_b3588_at"	"aldB"	248.7	267.1	512	317.1	238.8	605.5	476	437.6	546.6	1880.2	2282.7	5023.5	3277.7	5720	5297.5	"lactaldehyde dehydrogenase///aldehyde dehydrogenase B///aldehyde dehydrogenase"	"aldB///aldB///ECs4464"	"960966///948104///915596"								"b3588"			"NC_002655.2 (4563535..4565163, complement)///NC_000913.2 (3752996..3754534, complement)///NC_002695.1 (4496306..4497844, complement)"		"carbohydrate catabolic process///methylglyoxal metabolic process"			"GO:0016052///GO:0009438"	
"aldH_b1300_at"	"aldH"	64.3	72.6	67	49.4	69.4	294.9	86.6	71.7	78.4	663.3	741.2	179.1	116.9	658.4	786.2	"gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase///gamma-Glu-gamma-aminobutyraldehyde dehydrogenase, NAD(P)H-dependent///gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase"	"aldH///puuC///ECs1877"	"961341///947003///912694"								"b1300"			"NC_002655.2 (2215131..2216618, complement)///NC_000913.2 (1360767..1362254)///NC_002695.1 (1870551..1872038)"		"fermentation"	"cytoplasm"		"GO:0006113"	"GO:0005737"
"alkA_b2068_at"	"alkA"	338.1	468.5	579.8	216.6	274.2	544.2	478	382.9	504.3	538.3	467.5	272.5	552.3	600.1	540.4	"3-methyladenine DNA glycosylase///3-methyl-adenine DNA glycosylase II///3-methyladenine DNA glycosylase"	"alkA///alkA///ECs2877"	"958151///947371///916579"								"b2068"			"NC_002655.2 (2892749..2893597, complement)///NC_000913.2 (2144716..2145564, complement)///NC_002695.1 (2822533..2823381, complement)"		"DNA repair"	"cytoplasm"		"GO:0006281"	"GO:0005737"
"alkB_b2212_at"	"alkB"	210.1	156.7	238.9	198.1	39.8	109	135.3	202	298.7	239.7	257.7	189	144	122.4	161.2	"alkylated DNA repair protein AlkB///DNA repair system specific for alkylated DNA///oxidative demethylase of N1-methyladenine or N3-methylcytosine DNA lesions///alkylated DNA repair protein"	"alkB///alkB///alkB///ECs3101"	"1038177///961035///946708///916807"								"b2212"			"NC_004431.1 (2595634..2596284, complement)///NC_002655.2 (3112947..3113597, complement)///NC_000913.2 (2306713..2307363, complement)///NC_002695.1 (3041678..3042328, complement)"		"DNA repair"	"cytoplasm"		"GO:0006281"	"GO:0005737"
"alpA_b2624_at"	"alpA"	23.5	22.9	43.3	16.4	12.4	29.6	20.4	34.9	44.6	24.8	35	30.1	34.1	24.6	20.4	"CP4-57 prophage; DNA-binding transcriptional activator"	"alpA"	946758								"b2624"			"NC_000913.2 (2756666..2756878)"	"transcription activator activity"			"GO:0016563"		
"alr_b4053_at"	"alr"	196.8	218.1	275.9	147.1	179.8	201.2	99.7	163.5	149.3	196.9	180.6	92.4	73.2	78.2	58.5	"alanine racemase///alanine racemase 1, PLP-binding, biosynthetic"	"alr///alr"	"1039290///948564"								"b4053"			"NC_004431.1 (4804186..4805265)///NC_000913.2 (4263805..4264884)"		"alanine biosynthetic process"			"GO:0006523"	
"amiA_b2435_at"	"amiA"	394.8	532	546.1	446	234	423.8	424.9	564.5	312.6	471.7	293.1	465.9	414.6	455.2	370.7	"N-acetylmuramoyl-L-alanine amidase///N-acetylmuramoyl-l-alanine amidase I///N-acetylmuramoyl-l-alanine amidase I"	"amiA///amiA///ECs3306"	"957665///946916///915304"								"b2435"			"NC_002655.2 (3345289..3346158)///NC_000913.2 (2550374..2551243)///NC_002695.1 (3275455..3276324)"		"peptidoglycan biosynthetic process"	"peptidoglycan-based cell wall"		"GO:0009252"	"GO:0009274"
