"process"	"stoichiometry"	"id"	"dir"
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "YDDS-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "YDDR-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "YDDQ-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "YDDP-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "YDDO-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ABC-59-CPLX", "location": "i", "form": "mature"}]	"ABC-59-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "CYDD-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "CYDC-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ABC-6-CPLX", "location": "i", "form": "mature"}]	"ABC-6-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "G7342-MONOMER", "location": "p", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "YPHE-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "YPHD-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ABC-60-CPLX", "location": "i", "form": "mature"}]	"ABC-60-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "YBBA-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "YBBP-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ABC-61-CPLX", "location": "i", "form": "mature"}]	"ABC-61-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "YCFV-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "YCFW-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "YCFU-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ABC-62-CPLX", "location": "i", "form": "mature"}]	"ABC-62-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ZNUC-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "ZNUB-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "ZNUA-MONOMER", "location": "p", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ABC-63-CPLX", "location": "i", "form": "mature"}]	"ABC-63-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "TAUB-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "TAUC-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "TAUA-MONOMER", "location": "p", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ABC-64-CPLX", "location": "i", "form": "mature"}]	"ABC-64-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "CYSA-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "CYSP-MONOMER", "location": "p", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "CYST-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "CYSW-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ABC-7-CPLX", "location": "i", "form": "mature"}]	"ABC-7-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "CYSA-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "CYSW-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "SBP-MONOMER", "location": "p", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "CYST-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ABC-70-CPLX", "location": "i", "form": "mature"}]	"ABC-70-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "DPPD-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "DPPF-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "DPPA-MONOMER", "location": "p", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "DPPB-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "DPPC-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ABC-8-CPLX", "location": "i", "form": "mature"}]	"ABC-8-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "FECB-MONOMER", "location": "p", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "FECC-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "FECD-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "FECE-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ABC-9-CPLX", "location": "i", "form": "mature"}]	"ABC-9-CPLX_RXN"	1
"complexation"	[{"type": "proteincomplex", "coeff": -1.0, "molecule": "ATOD-CPLX", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": -1.0, "molecule": "ATOA-CPLX", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ACETOACETYL-COA-TRANSFER-CPLX", "location": "c", "form": "mature"}]	"ACETOACETYL-COA-TRANSFER-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "LARGEILVB-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "SMALLILVN-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ACETOLACTSYNI-CPLX", "location": "c", "form": "mature"}]	"ACETOLACTSYNI-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "SMALLILVM-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "LARGEILVG-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "G8221-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ACETOLACTSYNII-CPLX", "location": "c", "form": "mature"}]	"ACETOLACTSYNII-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ACETOLACTSYNIII-HCHAIN-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "ACETOLACTSYNIII-ICHAIN-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ACETOLACTSYNIII-CPLX", "location": "c", "form": "mature"}]	"ACETOLACTSYNIII-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "ACETYL-COA-ACETYLTRANSFER-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ACETYL-COA-ACETYLTRANSFER-CPLX", "location": "c", "form": "mature"}]	"ACETYL-COA-ACETYLTRANSFER-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "CARBOXYL-TRANSFERASE-ALPHA-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "CARBOXYL-TRANSFERASE-BETA-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ACETYL-COA-CARBOXYLTRANSFER-CPLX", "location": "c", "form": "mature"}]	"ACETYL-COA-CARBOXYLTRANSFER-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ACETYLGLUTKIN-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ACETYLGLUTKIN-CPLX", "location": "c", "form": "mature"}]	"ACETYLGLUTKIN-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ACETYLORNDEACET-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ACETYLORNDEACET-CPLX", "location": "c", "form": "mature"}]	"ACETYLORNDEACET-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ACETYLORNTRANSAM-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ACETYLORNTRANSAM-CPLX", "location": "c", "form": "mature"}]	"ACETYLORNTRANSAM-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "ACNEULY-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ACNEULY-CPLX", "location": "c", "form": "mature"}]	"ACNEULY-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -6.0, "molecule": "ACPSUB-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ACPSUB-CPLX", "location": "c", "form": "mature"}]	"ACPSUB-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ACSERLYA-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ACSERLYA-CPLX", "location": "c", "form": "mature"}]	"ACSERLYA-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ACSERLYB-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ACSERLYB-CPLX", "location": "c", "form": "mature"}]	"ACSERLYB-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ACYLCOASYN-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ACYLCOASYN-CPLX", "location": "c", "form": "mature"}]	"ACYLCOASYN-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ADCLY-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ADCLY-CPLX", "location": "c", "form": "mature"}]	"ADCLY-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ADENPRIBOSYLTRAN-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ADENPRIBOSYLTRAN-CPLX", "location": "c", "form": "mature"}]	"ADENPRIBOSYLTRAN-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ADENYLOSUCCINATE-SYN-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ADENYLOSUCCINATE-SYN-DIMER", "location": "c", "form": "mature"}]	"ADENYLOSUCCINATE-SYN-DIMER_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ADENYLYLSULFKIN-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ADENYLYLSULFKIN-CPLX", "location": "c", "form": "mature"}]	"ADENYLYLSULFKIN-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ADHC-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ADHC-CPLX", "location": "c", "form": "mature"}]	"ADHC-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -40.0, "molecule": "ADHE-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ADHE-CPLX", "location": "c", "form": "mature"}]	"ADHE-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "AERGLYC3PDEHYDROG-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "AERGLYC3PDEHYDROG-CPLX", "location": "i", "form": "mature"}]	"AERGLYC3PDEHYDROG-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "AGMATIN-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "AGMATIN-CPLX", "location": "c", "form": "mature"}]	"AGMATIN-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "AIRS-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "AIRS-CPLX", "location": "c", "form": "mature"}]	"AIRS-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "AKBLIG-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "AKBLIG-CPLX", "location": "c", "form": "mature"}]	"AKBLIG-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ALAS-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ALAS-CPLX", "location": "c", "form": "mature"}]	"ALAS-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "LACTALDDEHYDROG-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ALD-CPLX", "location": "c", "form": "mature"}]	"ALD-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ALKAPHOSPHA-MONOMER", "location": "p", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ALKAPHOSPHA-CPLX", "location": "p", "form": "mature"}]	"ALKAPHOSPHA-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "FDNG-MONOMER", "location": "p", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "FDNH-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "FDNI-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ALPHA-SUBUNIT-CPLX", "location": "i", "form": "mature"}]	"ALPHA-SUBUNIT-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ALPHAGALACTOSID-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ALPHAGALACTOSID-CPLX", "location": "c", "form": "mature"}]	"ALPHAGALACTOSID-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "AMINEOXID-MONOMER", "location": "p", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "AMINEOXID-CPLX", "location": "p", "form": "mature"}]	"AMINEOXID-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -6.0, "molecule": "AMP-NUCLEOSID-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "AMP-NUCLEOSID-CPLX", "location": "c", "form": "mature"}]	"AMP-NUCLEOSID-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "ANGLYC3PDEHYDROGSUBUNITA-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "ANGLYC3PDEHYDROGSUBUNITC-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "ANGLYC3PDEHYDROGSUBUNITB-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ANGLYC3PDEHYDROG-CPLX", "location": "i", "form": "mature"}]	"ANGLYC3PDEHYDROG-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "ANSA-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ANSA-CPLX", "location": "c", "form": "mature"}]	"ANSA-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "ANSB-MONOMER", "location": "p", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ANSB-CPLX", "location": "p", "form": "mature"}]	"ANSB-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ANTHRANSYNCOMPI-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "ANTHRANSYNCOMPII-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ANTHRANSYN-CPLX", "location": "c", "form": "mature"}]	"ANTHRANSYN-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "APHA-MONOMER", "location": "p", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "APHA-CPLX", "location": "p", "form": "mature"}]	"APHA-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ENTB-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "APO-ENTB", "location": "c", "form": "mature"}]	"APO-ENTB_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "RPOC-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "RPOB-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG10893-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "APORNAP-CPLX", "location": "c", "form": "mature"}]	"APORNAP-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "APPC-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "APPB-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "APP-UBIOX-CPLX", "location": "i", "form": "mature"}]	"APP-UBIOX-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -6.0, "molecule": "ARABISOM-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ARABISOM-CPLX", "location": "c", "form": "mature"}]	"ARABISOM-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "ARCB-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ARCB-CPLX", "location": "i", "form": "mature"}]	"ARCB-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "ARGDECARBOXBIO-MONOMER", "location": "p", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ARGDECARBOXBIO-CPLX", "location": "p", "form": "mature"}]	"ARGDECARBOXBIO-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -10.0, "molecule": "ARGDECARBOXDEG-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "ARGDECARBOXDEG-CPLX", "location": "c", "form": "mature"}]	"ARGDECARBOXDEG-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "AROC-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "AROC-CPLX", "location": "c", "form": "mature"}]	"AROC-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "AROD-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "AROD-CPLX", "location": "c", "form": "mature"}]	"AROD-CPLX_RXN"	1
