expression_rate	direction	right	terminator_id	name	promoter_id	degradation_rate	id	gene_id	left
333.760430733	f	381805	[u'TERM_WC-1016']	insC-1D-1-insCD-1	PM_WC-120	0.184839248149	TU0-12904	[u'G0-10541', u'G6212', u'G6213']	380530
266.29821601	r	382114	[u'TERM_WC-2458']	yaiF	PM_WC-322	0.147478123523	TU0-12905	[u'G6214']	381726
15.6833071903	r	383209	[u'TERM_WC-2466']	yaiP	PM0-44457	0.113630685338	TU0-12906	[u'G6215']	381961
217.444347878	r	389085	[u'TERM_WC-897']	hemB	PM0-44462	0.203866817812	TU0-12908	[u'EG10428']	387975
201.871228266	r	392134	[u'TERM_WC-1022']	insE-2F-2-insEF-2	PM_WC-125	0.111797932348	TU0-12910	[u'G0-10529', u'G6224']	390961
205.180592663	f	393644	[u'TERM_WC-2472']	yaiU	PM_WC-325	0.113630685338	TU0-12911	[u'G6225']	392239
1.01185645062	f	394355	[u'TERM_WC-2473']	yaiV	PM0-44465	0.121617361853	TU0-12912	[u'G6226']	393685
166.880215366	f	400872	[u'TERM_WC-1073']	iraP	PM0-9521	0.0924196240747	TU0-12913	[u'EG11256']	400543
78.7964934535	f	405448	[u'TERM_WC-2459']	yaiI	PM0-44469	0.119508134579	TU0-12914	[u'G6230']	404947
201.897198438	f	407687	[u'TERM_WC-2457']	yaiE	PM0-9976	0.0753420848435	TU0-12915	[u'EG12159']	407372
16.081014589	f	408176	[u'TERM_WC-3771']	ykiA	PM_WC-599	0.105022300085	TU0-12916	[u'G6231']	407833
37.6625632447	r	416201	[u'TERM_WC-2005']	sbcDC	PM0-9646	0.117482572976	TU0-12917	[u'EG10927', u'EG11094']	411829
72.2105329437	f	421585	[u'TERM_WC-231']	brnQ-proY	PM0-9977	0.154032706791	TU0-12918	[u'EG12168', u'G6233']	418712
128.463885488	f	430178	[u'TERM_WC-2481']	yajD	PM0-44474	0.0912035763895	TU0-12919	[u'EG11097']	429754
16.5618523372	r	432258	[u'TERM_WC-2483']	yajI	PM0-44476	0.121617361853	TU0-12920	[u'EG12874']	431534
106.403164025	f	436333	[u'TERM_WC-1481']	nrdR-ribDE-nusB-thiL-pgpA	PM0-9643	0.169060287941	TU0-12921	[u'EG10666', u'EG10704', u'EG11320', u'EG11321', u'EG11322', u'G6234']	432201
122.610804769	r	443739	[u'TERM_WC-1545']	panE-yajL	PM_WC-203	0.17328679514	TU0-12924	[u'G198', u'G6239']	442273
51.4565920785	r	445911	[u'TERM_WC-2487']	yajR	PM0-9979	0.0737390617617	TU0-12925	[u'G6241']	444524
75.7353147174	r	452910	[u'TERM_WC-102']	ampG	PM0-44479	0.128360588993	TU0-12926	[u'EG12183']	451292
565.119395325	r	453391	[u'TERM_WC-2482']	yajG	PM_WC-327	0.121617361853	TU0-12927	[u'EG12182']	452811
2743.25352809	f	455657	[u'TERM_WC-2182']	tig	PM0-9980	0.301368339374	TU0-12928	[u'EG11003']	454217
54.5495082843	f	463534	[u'TERM_WC-2505']	ybaV	PM0-44482	0.117482572976	TU0-12931	[u'G6243']	462976
25.5944596422	f	464026	[u'TERM_WC-612']	fadM	PM0-44483	0.0962704417444	TU0-12932	[u'G6244']	463584
298.000384583	r	464771	[u'TERM_WC-1759']	queC	PM_WC-226	0.16503504299	TU0-12933	[u'G6245']	464074
62.9993770776	r	466536	[u'TERM_WC-2490']	ybaE	PM_WC-329	0.128360588993	TU0-12934	[u'EG13217']	464834
69.1297408248	f	467456	[u'TERM_WC-324']	cof	PM_WC-46	0.121617361853	TU0-12935	[u'G6246']	466636
54.1060545528	f	468067	[u'TERM_WC-2498']	ybaO	PM0-10221	0.169060287941	TU0-12936	[u'G6247']	467576
26.4540039019	f	471643	[u'TERM_WC-1235']	mdlAB	PM_WC-165	0.0835117085012	TU0-12937	[u'EG11622', u'G6248']	468095
1144.63828629	f	475787	[u'TERM_WC-633']	ffs	PM0-44485	0.121617361853	TU0-12938	[u'EG30027']	475623
22.461269351	f	476251	[u'TERM_WC-2488']	ybaA	PM_WC-328	0.0825175214952	TU0-12939	[u'EG11099']	475896
27.5928029637	r	477841	[u'TERM_WC-3772']	ylaB	PM_WC-600	0.138629436112	TU0-12940	[u'G6252']	476289
183.788508116	r	478512	[u'TERM_WC-3773']	ylaC	PM0-9983	0.106638027778	TU0-12941	[u'G6253']	478003
212.135866991	r	479142	[u'TERM_WC-1201']	maa	PM_WC-160	0.117482572976	TU0-12942	[u'G58']	478589
411.56439021	r	480018	[u'TERM_WC-2197']	tomB-hha	PM0-9394	0.16503504299	TU0-12943	[u'EG10439', u'EG12429']	479312
154.524587624	f	489124	[u'TERM_WC-1380']	mscK	PM0-9985	0.121617361853	TU0-12944	[u'G6255']	485716
108.416750082	r	490036	[u'TERM_WC-1683']	priC-ybaM	PM_WC-219	0.106638027778	TU0-12945	[u'EG10765', u'EG12830']	489332
126.295064441	f	490485	[u'TERM_WC-2495']	ybaN	PM0-44490	0.182407152779	TU0-12946	[u'EG12843']	489942
696.3478896	f	491189	[u'TERM_WC-117']	apt	PM0-9608	0.203866817812	TU0-12947	[u'EG10051']	490534
289.275271746	f	493249	[u'TERM_WC-499']	dnaX	PM0-9522	0.277258872224	TU0-12948	[u'EG10245']	491280
78.3400719695	f	498243	[u'TERM_WC-900']	hemH	PM0-9365	0.144405662617	TU0-12951	[u'EG10431']	497255
94.3419522554	r	502519	[u'TERM_WC-2492']	ybaL	PM0-9986	0.154032706791	TU0-12952	[u'EG12623']	500784
51.9372615182	r	504076	[u'TERM_WC-702']	fsr	PM0-44494	0.128360588993	TU0-12953	[u'G6256']	502698
154.599547152	f	513626	[u'TERM_WC-376']	cueR	PM0-44503	0.231049060187	TU0-12955	[u'G6263']	513198
31.5263624953	r	515047	[u'TERM_WC-1754']	qmcA-ybbJ	PM0-36228	0.0845301439707	TU0-12956	[u'G6264', u'G6265']	513623
47.0855552713	f	516588	[u'TERM_WC-2512']	ybbLM	PM0-36229	0.134591685546	TU0-12957	[u'G6266', u'G6267']	515127
44.2969183599	f	522056	[u'TERM_WC-2508']	ybbAP	PM_WC-332	0.0962704417444	TU0-12959	[u'EG11657', u'G6270']	518957
16.8808644264	f	528126	[u'TERM_WC-1848']	rhsD-ybbC-ylbH-ybbD	PM0-44507	0.126026760102	TU0-12960	[u'EG10849', u'EG11769', u'EG11770', u'G6271']	522290
240.692618317	r	529240	[u'TERM_WC-3774']	ylbG	PM_WC-601	0.133297534723	TU0-12961	[u'G6273']	528867
26.685908776	f	550557	[u'TERM_WC-620']	fdrA-ylbE_1E_2F-ybcF	PM0-44511	0.103070212723	TU0-12962	[u'EG12384', u'G0-10554', u'G6287', u'G6288', u'G6289']	545730
1101.59900986	r	553660	[u'TERM_WC-1661']	ppiB-lpxH	PM_WC-215	0.198042051589	TU0-12963	[u'EG10758', u'EG12666']	552439
9.75405802939	r	555855	[u'TERM_WC-2521']	ybcI	PM0-44512	0.113630685338	TU0-12964	[u'EG12708']	555253
52.6358640238	r	557004	[u'TERM_WC-679']	folD-ybcJ	PM0-9988	0.216608493925	TU0-12965	[u'EG10328', u'EG12879']	555882
2.38800383496	f	557979	[u'TERM_WC-2044']	sfmA	PM0-44517	0.111797932348	TU0-12966	[u'G6290']	557285
3.30676410378	f	561525	[u'TERM_WC-2045']	sfmCD	PM0-44519	0.0753420848435	TU0-12967	[u'G6291', u'G6292']	558030
20.4478418265	f	563070	[u'TERM_WC-2047']	sfmHF	PM_WC-263	0.113630685338	TU0-12968	[u'EG12388', u'G6293']	561565
164.684423059	r	565584	[u'TERM_WC-2518']	ybcC	PM_WC-333	0.0912035763895	TU0-12969	[u'G6295']	565319
219.60197027	f	565912	[u'TERM_WC-2519']	ybcD	PM_WC-334	0.121617361853	TU0-12970	[u'G0-10555']	565674
156.450201906	f	567229	[u'TERM_WC-1023']	insE-3F-3-insEF-3	PM_WC-126	0.08664339757	TU0-12971	[u'G0-10530', u'G6296']	566056
50.416060178	f	567872	[u'TERM_WC-1812']	renD-emrE	PM_WC-235	0.17328679514	TU0-12972	[u'EG10629', u'G6298']	567285
215.793381939	f	569653	[u'TERM_WC-2527']	ybcK	PM0-44523	0.119508134579	TU0-12973	[u'G6300']	568010
23.8697255608	f	571476	[u'TERM_WC-2530']	ybcLM	PM0-44526	0.141458608278	TU0-12974	[u'G6301', u'G6302']	570070
26.0513114651	f	573095	[u'TERM_WC-2532']	ybcN-ninE-ybcO-rusA-ylcG	PM0-44528	0.12718296891	TU0-12975	[u'G0-10435', u'G6303', u'G6304', u'G6305', u'G6306']	571542
192.554094653	f	573564	[u'TERM_WC-2533']	ybcQ	PM0-44530	0.106638027778	TU0-12976	[u'G6307']	572997
219.60197027	f	577734	[u'TERM_WC-1996']	rzoD	PM_WC-254	0.121617361853	TU0-12978	[u'G0-10436']	577550
171.452276061	r	578817	[u'TERM_WC-2534']	ybcV	PM_WC-335	0.0949516685699	TU0-12979	[u'G6313']	578405
260.75033651	f	579311	[u'TERM_WC-2535']	ybcW	PM0-44532	0.144405662617	TU0-12980	[u'G6314']	579028
136.043653831	f	580604	[u'TERM_WC-1473']	nohB	PM_WC-196	0.0753420848435	TU0-12981	[u'EG11635']	580057
0.759262757783	f	581322	[u'TERM_WC-2163']	tfaD	PM_WC-276	0.106638027778	TU0-12982	[u'G6315']	580757
298.000384583	f	582285	[u'TERM_WC-2168']	tfaX	PM_WC-278	0.16503504299	TU0-12983	[u'G6317']	582098
25.0356725129	r	603886	[u'TERM_WC-2540']	ybdG	PM_WC-337	0.100456113125	TU0-12985	[u'G6323']	602637
80.3319774241	r	605276	[u'TERM_WC-2539']	ybdF	PM0-44535	0.126026760102	TU0-12987	[u'G6324']	604739
34.9788613373	r	605628	[u'TERM_WC-2546']	ybdJ	PM0-44536	0.147478123523	TU0-12988	[u'G6325']	605172
58.9238116856	r	606784	[u'TERM_WC-2547']	ybdK	PM0-44540	0.157533450127	TU0-12989	[u'G6326']	605486
391.125504765	f	608402	[u'TERM_WC-1054']	insL-2	PM0-44541	0.216608493925	TU0-12990	[u'G6327']	607279
219.60197027	f	631604	[u'TERM_WC-2538']	ybdD	PM0-44544	0.121617361853	TU0-12991	[u'G0-10438']	631214
16.3134854895	r	634778	[u'TERM_WC-2549']	ybdM	PM0-44548	0.106638027778	TU0-12992	[u'G6330']	633968
20.8905616386	r	635909	[u'TERM_WC-2550']	ybdN	PM0-10368	0.111797932348	TU0-12993	[u'G6331']	634570
4.20552837289	r	636841	[u'TERM_WC-2551']	ybdO	PM_WC-338	0.121617361853	TU0-12994	[u'G6332']	635937
81.1774369461	r	638023	[u'TERM_WC-508']	dsbG	PM0-10406	0.16503504299	TU0-12995	[u'G6333']	637048
137.813062766	r	643278	[u'TERM_WC-1895']	rnk	PM0-44550	0.192540883489	TU0-12996	[u'G6337']	642778
124.36087304	r	644257	[u'TERM_WC-1885']	rna	PM0-9991	0.128360588993	TU0-12997	[u'EG10856']	643418
305.268686646	r	645855	[u'TERM_WC-297']	citT	PM0-44552	0.169060287941	TU0-12998	[u'G6338']	644338
23.7632546122	r	651175	[u'TERM_WC-295']	citCDEFXG	PM0-9889	0.101684182967	TU0-12999	[u'G6339', u'G6340', u'G6341', u'G6342', u'G6343', u'G6344']	645852
38.6356422955	f	653767	[u'TERM_WC-501']	dpiBA	PM0-10380	0.12718296891	TU0-13000	[u'G6345', u'G6346']	651207
109.079086489	f	656726	[u'TERM_WC-354']	cspE	PM0-9885	0.123776282243	TU0-13001	[u'EG12179']	656473
181.391538442	f	658043	[u'TERM_WC-2560']	ybeM_1M_2	PM_WC-340	0.100456113125	TU0-13002	[u'EG12208', u'G6348']	657254
270.774592148	f	658375	[u'TERM_WC-2147']	tatE	PM0-44556	0.111797932348	TU0-13003	[u'EG11305']	658094
105.525682834	r	659524	[u'TERM_WC-1152']	lipA	PM0-9992	0.119508134579	TU0-13004	[u'EG11306']	658472
12.1870677613	r	660683	[u'TERM_WC-2556']	ybeF	PM0-44557	0.0770163533955	TU0-13005	[u'EG11594']	659646
91.9016443211	r	661624	[u'TERM_WC-1153']	lipB	PM0-44561	0.161197018735	TU0-13006	[u'EG11591']	660858
285.679620258	r	661865	[u'TERM_WC-2553']	ybeD	PM_WC-339	0.198042051589	TU0-13007	[u'EG11592']	661600
729.665534745	r	663190	[u'TERM_WC-413']	dacA	PM0-44563	0.21004460017	TU0-13008	[u'EG10201']	661973
260.624460128	r	668295	[u'TERM_WC-1953']	rsfS-rlmH-mrdAB-rlpA	PM0-9993	0.168035680136	TU0-13009	[u'EG10606', u'EG10607', u'EG10854', u'EG11254', u'EG11255']	663323
68.7890814441	r	674006	[u'TERM_WC-1141']	leuS-lptE-holA-nadD-cobC	PM_WC-152	0.288811325233	TU0-13010	[u'EG10532', u'EG10855', u'EG11412', u'G6349', u'G6350']	668517
5.53083646833	f	678067	[u'TERM_WC-2567']	ybeR-djlB	PM0-44575	0.0796720897195	TU0-13011	[u'G6352', u'G6353']	675813
12.887085839	f	680888	[u'TERM_WC-2572']	ybeU-djlC	PM0-44579	0.0778817056809	TU0-13012	[u'G6355', u'G6356']	678685
8.57522083378	r	682705	[u'TERM_WC-942']	hscC	PM0-44581	0.0990210257943	TU0-13013	[u'G6357']	680944
73.8485307507	r	683825	[u'TERM_WC-1856']	rihA	PM0-44583	0.157533450127	TU0-13014	[u'G6358']	682698
85.1429670236	r	688428	[u'TERM_WC-1036']	insH-3	PM0-44584	0.0471528694258	TU0-13015	[u'G6360']	687218
444.646984857	r	691007	[u'TERM_WC-2573']	ybeX-lnt	PM_WC-341	0.34657359028	TU0-13016	[u'EG10168', u'G6361']	688564
442.368263501	r	692640	[u'TERM_WC-2574']	ybeZY	PM_WC-342	0.17328679514	TU0-13017	[u'G6362', u'G6363']	691095
223.500288437	r	694178	[u'TERM_WC-1298']	miaB	PM_WC-175	0.123776282243	TU0-13018	[u'G6364']	692752
19.8607886022	f	709341	[u'TERM_WC-2583']	ybfMN	PM0-10382	0.141458608278	TU0-13021	[u'G6370', u'G6371']	707459
19.8607886022	f	709341	[u'TERM_WC-2584']	ybfN	PM_WC-345	0.141458608278	TU0-13022	[u'G6371']	709013
93.9214429659	r	712069	[u'TERM_WC-2580']	ybfF	PM0-44588	0.231049060187	TU0-13023	[u'EG11776']	711259
3.89086617354	f	715131	[u'TERM_WC-2586']	ybfP	PM_WC-347	0.115524530093	TU0-13024	[u'G6374']	714635
98.5590308208	f	728565	[u'TERM_WC-2576']	ybfA	PM0-44591	0.108304246962	TU0-13025	[u'EG11521']	728260
4.16723425421	f	733327	[u'TERM_WC-1847']	rhsC-ybfB	PM0-44593	0.0835117085012	TU0-13026	[u'EG10848', u'EG11522']	728602
18.8040122934	f	735444	[u'TERM_WC-2585']	ybfOC	PM_WC-346	0.112706858628	TU0-13027	[u'EG11523', u'G6376']	733443
219.60197027	f	735924	[u'TERM_WC-2587']	ybfQ	PM_WC-348	0.121617361853	TU0-13028	[u'G0-10440']	735668
166.880215366	f	737186	[u'TERM_WC-2582']	ybfL	PM_WC-344	0.0924196240747	TU0-13029	[u'G6377']	736123
12.9160784061	f	738078	[u'TERM_WC-2578']	ybfD	PM_WC-343	0.130782486898	TU0-13030	[u'EG11524']	737315
32.2067483509	r	746992	[u'TERM_WC-12']	abrB	PM_WC-3	0.111797932348	TU0-13031	[u'G6384']	745944
7.30492253145	r	751392	[u'TERM_WC-2597']	ybgQPO	PM_WC-349	0.0943057388517	TU0-13032	[u'G6385', u'G6386', u'G6387']	747142
2.39339644111	r	752181	[u'TERM_WC-2592']	ybgD	PM0-44599	0.101933408906	TU0-13033	[u'EG12359']	751450
4387.16147047	f	780447	[u'TERM_WC-2325']	valZ-lysY	PM_WC-295	0.121617361853	TU0-13034	[u'G6389', u'G6390']	780291
219.60197027	f	780669	[u'TERM_WC-1200']	lysZ	PM_WC-159	0.121617361853	TU0-13035	[u'G6391']	780592
5560.63766561	f	780877	[u'TERM_WC-1195']	lysQ	PM_WC-158	0.121617361853	TU0-13036	[u'G6392']	780800
344.287304818	f	783110	[u'TERM_WC-1416']	nadA-pnuC	PM0-9995	0.220046723987	TU0-13037	[u'EG10630', u'EG11700']	781284
391.125504765	r	784071	[u'TERM_WC-4061']	zitB	PM0-44606	0.216608493925	TU0-13038	[u'G6393']	783103
113.781965022	r	784562	[u'TERM_WC-2599']	ybgS	PM0-44608	0.0630133800509	TU0-13039	[u'G6394']	784158
63.7556776679	r	793867	[u'TERM_WC-1344']	modEF	PM_WC-182	0.154032706791	TU0-13040	[u'EG11677', u'G6395']	791537
219.60197027	f	794147	[u'TERM_WC-34']	acrZ	PM0-46235	0.121617361853	TU0-13041	[u'G6396']	793974
12.2734854213	f	801036	[u'TERM_WC-2611']	ybhH	PM0-44619	0.119508134579	TU0-13042	[u'G6399']	799917
7.29704171121	f	802545	[u'TERM_WC-2613']	ybhI	PM_WC-350	0.121617361853	TU0-13043	[u'G6400']	801110
50.8774071578	f	804989	[u'TERM_WC-2614']	ybhJ	PM_WC-351	0.121617361853	TU0-13044	[u'G6401']	802726
318.431814749	r	806544	[u'TERM_WC-2608']	ybhC	PM0-9874	0.108304246962	TU0-13045	[u'EG12875']	805219
88.9795602897	r	807258	[u'TERM_WC-2607']	ybhB	PM0-44621	0.128360588993	TU0-13046	[u'EG11238']	806654
172.615828669	f	819813	[u'TERM_WC-2616']	ybhL	PM_WC-352	0.138629436112	TU0-13047	[u'G6403']	819107
10.3617992299	f	820731	[u'TERM_WC-2617']	ybhM	PM0-44623	0.121617361853	TU0-13048	[u'G6404']	820001
10.5698864797	r	823720	[u'TERM_WC-2619']	ybhP-clsB-ybhN	PM_WC-353	0.121604768519	TU0-13049	[u'G6405', u'G6406', u'G6407']	820763
57.3513277896	r	829866	[u'TERM_WC-2624']	ybiH-ybhGFSR	PM_WC-356	0.137529202492	TU0-13050	[u'EG12406', u'G6409', u'G6410', u'G6411', u'G6412']	824223
486.968727631	f	836661	[u'TERM_WC-2623']	ybiC	PM_WC-355	0.182407152779	TU0-13051	[u'EG11581']	835574
169.558392937	r	837148	[u'TERM_WC-2626']	ybiJ	PM_WC-357	0.182407152779	TU0-13052	[u'EG12422']	836886
74.236063038	r	837707	[u'TERM_WC-2625']	ybiI	PM0-44627	0.231049060187	TU0-13053	[u'EG12421']	837411
37.7232732997	r	838497	[u'TERM_WC-2638']	ybiX	PM0-44628	0.121617361853	TU0-13054	[u'G6413']	837751
149.000192291	r	841376	[u'TERM_WC-1222']	mcbA	PM0-44629	0.0825175214952	TU0-13056	[u'G6415']	841017
34.9990443942	r	844732	[u'TERM_WC-2629']	ybiO	PM0-44632	0.121617361853	TU0-13057	[u'G6417']	842476
245.412081421	r	849527	[u'TERM_WC-1850']	rhtA	PM0-44634	0.135911211874	TU0-13058	[u'EG12134']	848431
78.3048915664	f	853990	[u'TERM_WC-1334']	mntR-ybiR	PM0-36230	0.109157036309	TU0-13059	[u'G6420', u'G6421']	852321
48.1142606965	r	858323	[u'TERM_WC-2633']	ybiU	PM0-44640	0.121617361853	TU0-13060	[u'G6424']	857017
141.449915003	r	859311	[u'TERM_WC-2636']	ybiV	PM0-44643	0.126026760102	TU0-13061	[u'G6425']	858434
11.6514740351	r	862761	[u'TERM_WC-2639']	ybiYW	PM_WC-358	0.16503504299	TU0-13062	[u'G6426', u'G6427']	859395
336.452047109	f	872026	[u'TERM_WC-975']	iaaA-gsiABCD	PM0-9997	0.186329887247	TU0-13063	[u'EG12407', u'G6429', u'G6430', u'G6431', u'G6432']	865760
16.5048701063	f	875888	[u'TERM_WC-3775']	yliEF	PM0-44646	0.0398360448598	TU0-13064	[u'G6433', u'G6434']	872192
10.4769196342	f	877856	[u'TERM_WC-233']	bssR	PM0-44647	0.08664339757	TU0-13065	[u'G6436']	877469
107.536834013	f	879082	[u'TERM_WC-3776']	yliI	PM_WC-602	0.141458608278	TU0-13066	[u'G6437']	877965
78.7223984101	r	881957	[u'TERM_WC-453']	deoR	PM0-9763	0.119508134579	TU0-13067	[u'EG10223']	881197
64.8643576967	r	884453	[u'TERM_WC-2645']	ybjH	PM_WC-360	0.177730046297	TU0-13068	[u'G6441']	884167
64.1977820379	r	886562	[u'TERM_WC-2646']	ybjJI	PM_WC-361	0.137256867438	TU0-13069	[u'G6442', u'G6443']	884537
219.60197027	r	887280	[u'TERM_WC-1986']	rybB	PM0-9587	0.121617361853	TU0-13070	[u'G0-8880']	887198
108.135432085	r	889164	[u'TERM_WC-2648']	ybjL	PM0-44648	0.223595864697	TU0-13071	[u'G6445']	887355
68.3021204357	f	898870	[u'TERM_WC-2654']	ybjO-rlmC	PM0-44652	0.150684169687	TU0-13072	[u'G6448', u'G6449']	897075
81.2276075992	f	904968	[u'TERM_WC-2656']	ybjQ-amiD	PM0-10000	0.154032706791	TU0-13073	[u'G6451', u'G6452']	903740
338.270706824	r	906121	[u'TERM_WC-2657']	ybjS	PM0-44654	0.187337075827	TU0-13074	[u'G6453']	904961
164.786701128	r	910272	[u'TERM_WC-1650']	poxB-ltaE-ybjT	PM_WC-214	0.22602625453	TU0-13075	[u'EG10754', u'G6454', u'G6455']	906073
49.3223729481	r	914124	[u'TERM_WC-2642']	ybjE	PM0-44656	0.123776282243	TU0-13076	[u'G6458']	913179
47.4352607066	r	926683	[u'TERM_WC-10']	aat	PM0-44662	0.133297534723	TU0-13077	[u'EG11112']	925949
398.495646005	r	931301	[u'TERM_WC-2242']	trxB	PM0-10003	0.177730046297	TU0-13078	[u'EG11032']	930306
313.101289335	f	938562	[u'TERM_WC-1163']	lolA-rarA	PM0-46189	0.223595864697	TU0-13079	[u'EG12690', u'G6465']	936551
510.668187425	f	939945	[u'TERM_WC-2031']	serS	PM0-10004	0.266595069446	TU0-13080	[u'EG10947']	938588
79.2677981265	f	946244	[u'TERM_WC-2660']	ycaD	PM0-44664	0.128360588993	TU0-13081	[u'EG11242']	944942
173.833557673	f	947884	[u'TERM_WC-2675']	ycaM	PM0-44666	0.0962704417444	TU0-13082	[u'G6466']	946343
159.323909377	r	950451	[u'TERM_WC-1585']	pflA	PM0-44673	0.161197018735	TU0-13083	[u'EG10028']	949561
78.0908101135	r	955855	[u'TERM_WC-2677']	ycaO	PM_WC-365	0.141458608278	TU0-13084	[u'G6468']	954093
109.81240107	f	956679	[u'TERM_WC-2678']	ycaP	PM_WC-366	0.223595864697	TU0-13085	[u'G6469']	955985
26.6618126317	f	960253	[u'TERM_WC-2671']	ycaL	PM0-44674	0.187337075827	TU0-13086	[u'G6470']	959355
70.6736977189	f	969846	[u'TERM_WC-2663']	ycaI-msbA-lpxK-ycaQ	PM0-44678	0.176223859464	TU0-13087	[u'EG10613', u'EG11409', u'EG12375', u'G6471']	963328
362.024064531	f	970823	[u'TERM_WC-2679']	ycaR-kdsB	PM0-9538	0.149063909798	TU0-13088	[u'EG10519', u'G6472']	969865
26.1538817299	f	971870	[u'TERM_WC-2682']	ycbJ	PM0-10006	0.130782486898	TU0-13089	[u'G6473']	970895
149.290699889	f	982119	[u'TERM_WC-2680']	ycbB	PM0-10007	0.16503504299	TU0-13090	[u'EG11253']	980154
1104.93725619	f	983522	[u'TERM_WC-2683']	ycbKL	PM0-10008	0.43321698785	TU0-13091	[u'G6474', u'G6475']	982246
736.236244263	r	988267	[u'TERM_WC-164']	asnS	PM0-10009	0.407733635623	TU0-13093	[u'EG10094']	986806
219.60197027	f	997632	[u'TERM_WC-551']	elfA	PM0-44682	0.121617361853	TU0-13094	[u'G6480']	996988
20.4125014176	f	1003882	[u'TERM_WC-553']	elfDCG-ycbUVF	PM0-44685	0.0890934679383	TU0-13095	[u'EG12397', u'G6481', u'G6482', u'G6483', u'G6484', u'G6485']	997544
291.070143081	f	1005719	[u'TERM_WC-4057']	zapC	PM0-44686	0.161197018735	TU0-13096	[u'G6486']	1005113
1599.74748078	f	1015107	[u'TERM_WC-1882']	rmf	PM0-44688	0.121617361853	TU0-13097	[u'EG50004']	1014755
219.60197027	r	1017683	[u'TERM_WC-2685']	ycbZ	PM0-44690	0.121617361853	TU0-13098	[u'G6493']	1015760
46.3551629006	r	1023588	[u'TERM_WC-2688']	yccFS	PM0-36232	0.126026760102	TU0-13099	[u'G6495', u'G6496']	1020951
327.350308472	r	1026264	[u'TERM_WC-1289']	mgsA	PM0-10012	0.177730046297	TU0-13100	[u'G6497']	1025778
41.4433835564	r	1027060	[u'TERM_WC-2694']	yccT	PM0-36218	0.113630685338	TU0-13101	[u'G6498']	1026332
186.806211231	r	1027944	[u'TERM_WC-951']	hspQ	PM0-9861	0.103454803069	TU0-13102	[u'G6500']	1027625
272.087307662	r	1029224	[u'TERM_WC-1868']	rlmI	PM0-44694	0.150684169687	TU0-13103	[u'G6501']	1028000
178.80023075	r	1029891	[u'TERM_WC-2259']	tusE	PM_WC-291	0.0990210257943	TU0-13104	[u'EG12876']	1029560
751.846082951	r	1030666	[u'TERM_WC-2686']	yccA	PM0-9395	0.266595069446	TU0-13105	[u'EG11113']	1029980
14.7658590175	r	1045026	[u'TERM_WC-770']	gfcE-etp-etk	PM_WC-94	0.0912035763895	TU0-13106	[u'EG11826', u'G6503', u'G6504']	1041251
205.180592663	r	1048555	[u'TERM_WC-768']	gfcBCD	PM_WC-93	0.113630685338	TU0-13107	[u'G6505', u'G6506', u'G6507']	1045070
245.412081421	r	1049057	[u'TERM_WC-767']	gfcA	PM0-44700	0.135911211874	TU0-13108	[u'G6508']	1048660
125.160161525	f	1049755	[u'TERM_WC-1012']	insA-4B-4-insAB-4	PM_WC-119	0.069314718056	TU0-13109	[u'G0-10430', u'G0-10536', u'G6509']	1049056
8.76374709516	f	1051465	[u'TERM_WC-3778']	ymcE-gnsA	PM0-44708	0.121617361853	TU0-13110	[u'G0-9662', u'G6512']	1051053
2.00779037245	r	1052585	[u'TERM_WC-2689']	yccM	PM_WC-369	0.0778817056809	TU0-13111	[u'G6513']	1051510
16.8585449046	r	1055405	[u'TERM_WC-2206']	torS	PM0-44709	0.100456113125	TU0-13112	[u'G6514']	1052655
12.2479106805	f	1064517	[u'TERM_WC-2687']	yccE	PM0-9846	0.115524530093	TU0-13113	[u'EG12196']	1063259
47.4532950789	r	1066981	[u'TERM_WC-2343']	wrbA-yccJ	PM0-10013	0.0627282516344	TU0-13114	[u'EG11540', u'EG12703']	1066085
329.368846118	f	1080691	[u'TERM_WC-543']	efeU_1U_2	PM0-9399	0.182407152779	TU0-13115	[u'G6525']	1080530
625.800807624	f	1083872	[u'TERM_WC-542']	efeOB	PM0-44714	0.34657359028	TU0-13116	[u'EG11735', u'G6527']	1081466
260.75033651	r	1094669	[u'TERM_WC-1024']	insE-4F-4-insEF-4	PM_WC-127	0.144405662617	TU0-13117	[u'G0-10531', u'G6534']	1093496
14.6969928416	f	1096054	[u'TERM_WC-3784']	ymdE-ycdU	PM_WC-604	0.113630685338	TU0-13118	[u'G6535', u'G6536']	1094767
368.118122132	f	1098049	[u'TERM_WC-772']	ghrA	PM0-44721	0.203866817812	TU0-13119	[u'G6539']	1097047
245.178389773	f	1099419	[u'TERM_WC-2703']	ycdXY	PM_WC-372	0.203866817812	TU0-13120	[u'G6540', u'G6541']	1098102
102.481810646	f	1100012	[u'TERM_WC-2704']	ycdZ	PM0-44722	0.123776282243	TU0-13121	[u'G6542']	1099475
255.428901071	f	1104950	[u'TERM_WC-3779']	ymdA	PM0-44724	0.141458608278	TU0-13122	[u'G6549']	1104448
112.229192872	f	1107001	[u'TERM_WC-3783']	ymdB-clsC	PM0-44727	0.216608493925	TU0-13123	[u'G6550', u'G6551']	1104937
29.4405144585	f	1113031	[u'TERM_WC-2717']	yceK	PM_WC-374	0.121604768519	TU0-13124	[u'EG12689']	1112802
