frameId	Name	Left	Right	Rho Dependent	Component of
TERM_WC-1067	TERM_WC_yfiL	2739750	2739377		"[""TU0-42052""]"
TERM_WC-1068	TERM_WC_yegI	2147060	2147061		"[""TU0-41934""]"
TERM_WC-1069	TERM_WC_glcC	3127061	3126228		"[""TU0-1963""]"
TERM_WC-107	TERM_WC_ydhS	1746762	1745137		"[""TU0-41828""]"
TERM_WC-1070	TERM_WC_setC	3836163	3834791		"[""TU0-14008""]"
TERM_WC-1071	TERM_WC_dnaQ	236801	235934		"[""TU0-6647""]"
TERM_WC-1072	TERM_WC_yedEF	2007739	2006179		"[""TU0-13455""]"
TERM_WC-1073	TERM_WC_alaWX	2516060	2516061		"[""TU0-42014""]"
TERM_WC-1074	TERM_WC_gdhA	1841741	1840332		"[""TU0-1201""]"
TERM_WC-1075	TERM_WC_yhaI	3251292	3250783		"[""TU0-42163""]"
TERM_WC-1076	TERM_WC_ftnB	1985455	1984823		"[""TU0-14282""]"
TERM_WC-1077	TERM_WC_ybdR	642552	641145		"[""TU0-14246""]"
TERM_WC-1078	TERM_WC_caiTABCDE	34778	34779		"[""TU00247""]"
TERM_WC-1079	TERM_WC_basS	4330201	4330202		"[""TU0-42389""]"
TERM_WC-108	TERM_WC_dnaKJ	15301	12123		"[""TU00417""]"
TERM_WC-1080	TERM_WC_cspH	1050183	1050184		"[""TU0-41640""]"
TERM_WC-1081	TERM_WC_glgXCAP	3562154	3562155		"[""TU0-42251""]"
TERM_WC-1082	TERM_WC_yiaA	3724944	3724945		"[""TU0-13982""]"
TERM_WC-1083	TERM_WC_aroKB-damX-dam-rpe-gph-trpS	3510653	3510654		"[""TU872""]"
TERM_WC-1084	TERM_WC_trkG	1423266	1421765		"[""TU0-13233""]"
TERM_WC-1085	TERM_WC_uidC	1689607	1689608		"[""TU0-41818""]"
TERM_WC-1086	TERM_WC_appCBA-yccB	1041141	1036933		"[""TU00097""]"
TERM_WC-1087	TERM_WC_yjcD	4277854	4276337		"[""TU0-42379""]"
TERM_WC-1088	TERM_WC_ykgEFG	323680	320761		"[""TU0-41496""]"
TERM_WC-1089	TERM_WC_ligB	3817508	3817509		"[""TU0-8847""]"
TERM_WC-109	TERM_WC_yghX_2X_1	3144875	3144876		"[""TU0-13821""]"
TERM_WC-1090	TERM_WC_folX-yfcH	2420626	2419347		"[""TU0-13589""]"
TERM_WC-1091	TERM_WC_ygcRQ	2892938	2892939		"[""TU0-13729""]"
TERM_WC-1092	TERM_WC_tpr	1286307	1286308		"[""TU0-41710""]"
TERM_WC-1093	TERM_WC_fucR	2938124	2937390		"[""TU0-14502""]"
TERM_WC-1094	TERM_WC_gloB	234024	234025		"[""TU0-12842""]"
TERM_WC-1095	TERM_WC_hscC	680943	680944		"[""TU0-13013""]"
TERM_WC-1096	TERM_WC_poxB	908551	908552		"[""TU541""]"
TERM_WC-1097	TERM_WC_narU	1540693	1540694		"[""TU0-2649""]"
TERM_WC-1098	TERM_WC_fes-ybdZ-entF-fepE	618613	611910		"[""TU00270""]"
TERM_WC-1099	TERM_WC_yaaI	11379	11380		"[""TU0-41429""]"
TERM_WC-11	TERM_WC_ydcX	1515589	1515245		"[""TU0-13269""]"
TERM_WC-110	TERM_WC_ycfZ	1179699	1179700		"[""TU0-41677""]"
TERM_WC-1100	TERM_WC_ybcH	586311	586312		"[""TU0-14365""]"
TERM_WC-1101	TERM_WC_yraL	3290494	3290495		"[""TU0-8659""]"
TERM_WC-1102	TERM_WC_ldrB	1268923	1268924		"[""TU0-8844""]"
TERM_WC-1103	TERM_WC_rfaDFCL	3796233	3791962		"[""TU0-4181""]"
TERM_WC-1104	TERM_WC_yfeA	2513662	2513663		"[""TU0-13618""]"
TERM_WC-1105	TERM_WC_ygeV	3002027	3002028		"[""TU0-8748""]"
TERM_WC-1106	TERM_WC_yhaI	3251292	3250722		"[""TU0-13867""]"
TERM_WC-1107	TERM_WC_yebST	1918170	1914205		"[""TU0-41873""]"
TERM_WC-1108	TERM_WC_bluR	1212548	1212549		"[""TU0-13158""]"
TERM_WC-1109	TERM_WC_yphB	2671835	2671836		"[""TU0-42044""]"
TERM_WC-111	TERM_WC_yjjN	4595038	4594013		"[""TU0-8628""]"
TERM_WC-1110	TERM_WC_yiaB	3725427	3725428		"[""TU0-42291""]"
TERM_WC-1111	TERM_WC_pbpG	2221957	2221958		"[""TU0-13529""]"
TERM_WC-1112	TERM_WC_ygaVP	2796069	2795233		"[""TU0-13710""]"
TERM_WC-1113	TERM_WC_yggN	3098923	3098924		"[""TU0-4191""]"
TERM_WC-1114	TERM_WC_mngR	764373	764374		"[""TU00408""]"
TERM_WC-1115	TERM_WC_xylE	4238799	4238800		"[""TU0-42374""]"
TERM_WC-1116	TERM_WC_mtn-btuF-yadS	176998	176999		"[""TU0-12822""]"
TERM_WC-1117	TERM_WC_intG	2010807	2010526		"[""TU0-8838""]"
TERM_WC-1118	TERM_WC_yagN	294360	294361		"[""TU0-41479""]"
TERM_WC-1119	TERM_WC_rnk	642777	642778		"[""TU0-41554""]"
TERM_WC-112	TERM_WC_fabDG-acpP	1151077	1148951		"[""TU442""]"
TERM_WC-1120	TERM_WC_mdtABCD-baeSR	2163025	2152003		"[""TU0-7881""]"
TERM_WC-1121	TERM_WC_fabR-yijD	4160156	4159090		"[""TU0-14097""]"
TERM_WC-1122	TERM_WC_rfaDFCL	3796233	3791919		"[""TU0-4182""]"
TERM_WC-1123	TERM_WC_pntB	1672993	1672994		"[""TU0-41816""]"
TERM_WC-1124	TERM_WC_cspG	1050899	1050528		"[""TU0-6983""]"
TERM_WC-1125	TERM_WC_mqsA	3165870	3165871		"[""TU0-42136""]"
TERM_WC-1126	TERM_WC_iscA	2657582	2657583		"[""TU0-42039""]"
TERM_WC-1127	TERM_WC_wcaKLM	2112523	2112524		"[""TU0-13498""]"
TERM_WC-1128	TERM_WC_ftsX	3599048	3599049		"[""TU0-42260""]"
TERM_WC-1129	TERM_WC_rpsA-ihfB	963338	961082		"[""TU565""]"
TERM_WC-113	TERM_WC_cnu	1703191	1702897		"[""TU0-13352""]"
TERM_WC-1130	TERM_WC_tufA	3468164	3468165		"[""TU0-14519""]"
TERM_WC-1131	TERM_WC_ileX	3213698	3213619		"[""TU00502""]"
TERM_WC-1132	TERM_WC_argA	2948598	2947178		"[""TU0-8472""]"
TERM_WC-1133	TERM_WC_ycdU	1096055	1094916		"[""TU0-41649""]"
TERM_WC-1134	TERM_WC_casDE-ygbTF	2876588	2876589		"[""TU0-14558""]"
TERM_WC-1135	TERM_WC_bioBFCD	812173	808525		"[""TU00117""]"
TERM_WC-1136	TERM_WC_yohO	2213789	2213608		"[""TU0-13528""]"
TERM_WC-1137	TERM_WC_fieF	4105397	4104455		"[""TU0-14078""]"
TERM_WC-1138	TERM_WC_malXY	1700156	1697337		"[""TU00132""]"
TERM_WC-1139	TERM_WC_ucpA	2541851	2541852		"[""TU0-14643""]"
TERM_WC-114	TERM_WC_purA	4404011	4402687		"[""TU00094""]"
TERM_WC-1140	TERM_WC_yqgA	3108285	3107556		"[""TU0-13810""]"
TERM_WC-1141	TERM_WC_ydcM	1502892	1501681		"[""TU0-14243""]"
TERM_WC-1142	TERM_WC_ybeQ	674790	674791		"[""TU0-8561""]"
TERM_WC-1143	TERM_WC_yneJ	1613712	1612812		"[""TU0-41798""]"
TERM_WC-1144	TERM_WC_pptA	1531312	1530891		"[""TU0-13280""]"
TERM_WC-1145	TERM_WC_yiaB	3725427	3725428		"[""TU0-13983""]"
TERM_WC-1146	TERM_WC_ydeTSR	1585814	1585815		"[""TU0-13294""]"
TERM_WC-1147	TERM_WC_rpoZ-spoT-trmH-recG	3825317	3820100		"[""TU00344""]"
TERM_WC-1148	TERM_WC_hchA	2034713	2033804		"[""TU0-13466""]"
TERM_WC-1149	TERM_WC_uidABC	1689607	1689608		"[""TU0-5081""]"
TERM_WC-115	TERM_WC_yqeIJ	2987811	2986437		"[""TU0-42091""]"
TERM_WC-1150	TERM_WC_yhiM	3633919	3632766		"[""TU0-8586""]"
TERM_WC-1151	TERM_WC_yneE	1606129	1606130		"[""TU0-41797""]"
TERM_WC-1152	TERM_WC_rplY	2280826	2280455		"[""TU0-13557""]"
TERM_WC-1153	TERM_WC_zapC	1005720	1005073		"[""TU0-41628""]"
TERM_WC-1154	TERM_WC_ybcK	569654	567974		"[""TU0-41544""]"
TERM_WC-1155	TERM_WC_recG	3825317	3823233		"[""TU0-42470""]"
TERM_WC-1156	TERM_WC_glmZ	3984629	3984455		"[""TU0-8518""]"
TERM_WC-1157	TERM_WC_ybiT	856781	855170		"[""TU0-8503""]"
TERM_WC-1158	TERM_WC_fkpA	3474626	3474627		"[""TU0-1064""]"
TERM_WC-1159	TERM_WC_yfhR	2663269	2662266		"[""TU0-13659""]"
TERM_WC-116	TERM_WC_uspC	1978208	1977610		"[""TU0-41896""]"
TERM_WC-1160	TERM_WC_yihLM	4060171	4058442		"[""TU0-42349""]"
TERM_WC-1161	TERM_WC_pinQ	1632239	1631608		"[""TU0-13316""]"
TERM_WC-1162	TERM_WC_rsmG	3921077	3921078		"[""TU0-42479""]"
TERM_WC-1163	TERM_WC_rmf	1015108	1014726		"[""TU0-41629""]"
TERM_WC-1164	TERM_WC_mcrBC	4574932	4574933		"[""TU0-5661""]"
TERM_WC-1165	TERM_WC_yjiE	4555398	4555399		"[""TU0-14198""]"
TERM_WC-1166	TERM_WC_cirA	2242797	2242798		"[""TU00015""]"
TERM_WC-1167	TERM_WC_yoaF	1875299	1875300		"[""TU0-8644""]"
TERM_WC-1168	TERM_WC_yqjF	3248979	3248494		"[""TU0-42160""]"
TERM_WC-1169	TERM_WC_gntT	3545900	3544471		"[""TU0-4927""]"
TERM_WC-117	TERM_WC_esrE	4018255	4018001		"[""TU0-42484""]"
TERM_WC-1170	TERM_WC_phoPQ	1187536	1187537		"[""TU00319""]"
TERM_WC-1171	TERM_WC_yegS	2167638	2166582		"[""TU0-8328""]"
TERM_WC-1172	TERM_WC_mpaA	1387891	1387892		"[""TU0-41740""]"
TERM_WC-1173	TERM_WC_avtA	3738984	3737697		"[""TU0-13984""]"
TERM_WC-1174	TERM_WC_fkpA	3474626	3474627		"[""TU0-1063""]"
TERM_WC-1175	TERM_WC_yhhS	3608536	3608537		"[""TU0-8585""]"
TERM_WC-1176	TERM_WC_hofQ	3517484	3517485		"[""TU0-13926""]"
TERM_WC-1177	TERM_WC_ugpBAECQ	3585390	3585391		"[""TU0-5981""]"
TERM_WC-1178	TERM_WC_glnE	3194820	3194821		"[""TU0-42148""]"
TERM_WC-1179	TERM_WC_truD	2868274	2868275		"[""TU0-14314""]"
TERM_WC-118	TERM_WC_mazEFG	2907913	2907914		"[""TU523""]"
TERM_WC-1180	TERM_WC_ptsG	1158528	1156849		"[""TU0-1142""]"
TERM_WC-1181	TERM_WC_yciI	1308590	1308591		"[""TU0-13188""]"
TERM_WC-1182	TERM_WC_ubiE-yigP-ubiB	4019892	4016774		"[""TU0-5881""]"
TERM_WC-1183	TERM_WC_ycdU	1096055	1094982		"[""TU0-41651""]"
TERM_WC-1184	TERM_WC_yggM	3096577	3096578		"[""TU0-42112""]"
TERM_WC-1185	TERM_WC_dedA	2432101	2432102		"[""TU0-41996""]"
TERM_WC-1186	TERM_WC_ydiM	1770312	1768954		"[""TU0-13372""]"
TERM_WC-1187	TERM_WC_zapA	3053966	3053573		"[""TU0-13793""]"
TERM_WC-1188	TERM_WC_yeeP	2069238	2068810		"[""TU0-13482""]"
TERM_WC-1189	TERM_WC_nrdDG	4457920	4457921		"[""TU0-4783""]"
TERM_WC-119	TERM_WC_envY-ompT	583900	583901		"[""TU00264""]"
TERM_WC-1190	TERM_WC_torCAD	1061624	1057279		"[""TU00212""]"
TERM_WC-1191	TERM_WC_yjiPQ	4567944	4567021		"[""TU0-14204""]"
TERM_WC-1192	TERM_WC_yacG	111646	111647		"[""TU0-14495""]"
TERM_WC-1193	TERM_WC_ydhR	1745032	1744724		"[""TU0-13361""]"
TERM_WC-1194	TERM_WC_rluB	1325754	1324876		"[""TU0-13195""]"
TERM_WC-1195	TERM_WC_yadI	145020	144577		"[""TU0-12816""]"
TERM_WC-1196	TERM_WC_yhcB	3378614	3378204		"[""TU0-13897""]"
TERM_WC-1197	TERM_WC_poxB-ltaE-ybjT	906072	906073		"[""TU0-13075""]"
TERM_WC-1198	TERM_WC_tig	455658	454218		"[""TU0-14252""]"
TERM_WC-1199	TERM_WC_ymfJ	1200996	1200997		"[""TU0-41690""]"
TERM_WC-12	TERM_WC_yehLMPQ	2208969	2202424		"[""TU0-13523""]"
TERM_WC-120	TERM_WC_yaeQ-arfB-nlpE	215982	214280		"[""TU0-12835""]"
TERM_WC-1200	TERM_WC_yebW	1920339	1920108		"[""TU0-41877""]"
TERM_WC-1201	TERM_WC_cspH	1050183	1050184		"[""TU0-41642""]"
TERM_WC-1202	TERM_WC_insF-2-insEF-2	390960	390961		"[""TU0-41507""]"
TERM_WC-1203	TERM_WC_ygdH	2925697	2924330		"[""TU0-13739""]"
TERM_WC-1204	TERM_WC_def-fmt	3433186	3431672		"[""TU00258""]"
TERM_WC-1205	TERM_WC_ybgO	747141	747142		"[""TU0-41583""]"
TERM_WC-1206	TERM_WC_mmuPM	276874	274430		"[""TU0-41471""]"
TERM_WC-1207	TERM_WC_qseBC	3169858	3167773		"[""TU-8387""]"
TERM_WC-1208	TERM_WC_rnlB	2765380	2764729		"[""TU-8431""]"
TERM_WC-1209	TERM_WC_cnu	1703191	1702888		"[""TU0-41819""]"
TERM_WC-121	TERM_WC_ompR-envZ	3532535	3532536		"[""TU163""]"
TERM_WC-1210	TERM_WC_intS	2465727	2464537		"[""TU0-13600""]"
TERM_WC-1211	TERM_WC_sdiA	1994131	1994132		"[""TU0-13452""]"
TERM_WC-1212	TERM_WC_rhlE	831462	830006		"[""TU0-8500""]"
TERM_WC-1213	TERM_WC_lnt	688563	688564		"[""TU0-41577""]"
TERM_WC-1214	TERM_WC_mltF	2695382	2693789		"[""TU0-8335""]"
TERM_WC-1215	TERM_WC_bhsA	1168556	1168204		"[""TU0-41672""]"
TERM_WC-1216	TERM_WC_ytjA	4610315	4610133		"[""TU0-14218""]"
TERM_WC-1217	TERM_WC_trmL	3779714	3779238		"[""TU0-13994""]"
TERM_WC-1218	TERM_WC_dgsA	1665365	1665366		"[""TU789""]"
TERM_WC-1219	TERM_WC_ldcA	1241386	1241387		"[""TU0-13175""]"
TERM_WC-122	TERM_WC_priA	4122632	4122633		"[""TU0-14087""]"
TERM_WC-1220	TERM_WC_pphA	1920334	1920335		"[""TU0-3463""]"
TERM_WC-1221	TERM_WC_yaeQ-arfB-nlpE	215982	214195		"[""TU0-41461""]"
TERM_WC-1222	TERM_WC_fliE	2010721	2010722		"[""TU-8408""]"
TERM_WC-1223	TERM_WC_ygaU	2794356	2794357		"[""TU0-13708""]"
TERM_WC-1224	TERM_WC_yfdF	2462095	2461007		"[""TU0-42003""]"
TERM_WC-1225	TERM_WC_sfmCD	561526	558030		"[""TU0-12967""]"
TERM_WC-1226	TERM_WC_aqpZ	914572	914573		"[""TU0-1106""]"
TERM_WC-1227	TERM_WC_oxc	2488275	2488276		"[""TU0-13610""]"
TERM_WC-1228	TERM_WC_yidI	3854890	3854438		"[""TU0-8595""]"
TERM_WC-1229	TERM_WC_htrG	3199852	3199126		"[""TU0-4192""]"
TERM_WC-123	TERM_WC_yjgL	4475277	4473424		"[""TU0-14174""]"
TERM_WC-1230	TERM_WC_rdlA	1268615	1268546		"[""TU0-8496""]"
TERM_WC-1231	TERM_WC_alkB	2306710	2306711		"[""TU00073""]"
TERM_WC-1232	TERM_WC_ysaA	3739129	3739130		"[""TU0-13985""]"
TERM_WC-1233	TERM_WC_yfjH	2755663	2755664		"[""TU0-8744""]"
TERM_WC-1234	TERM_WC_pcnB-folk	157250	157251		"[""TU0-36412""]"
TERM_WC-1235	TERM_WC_trkA	3435919	3434540		"[""TU0-13908""]"
TERM_WC-1236	TERM_WC_ispG-sroE	2638614	2638615		"[""TU0-14336""]"
TERM_WC-1237	TERM_WC_yajD	430179	429754		"[""TU0-12919""]"
TERM_WC-1238	TERM_WC_tktA	3077663	3077664		"[""TU0-13802""]"
TERM_WC-1239	TERM_WC_hydN-hypF	2833192	2833193		"[""TU424""]"
TERM_WC-124	TERM_WC_ytfK	4437819	4437534		"[""TU0-8146""]"
TERM_WC-1240	TERM_WC_yfeKS	2536508	2535337		"[""TU-8383""]"
TERM_WC-1241	TERM_WC_yoaC	1892459	1891990		"[""TU0-13416""]"
TERM_WC-1242	TERM_WC_yadGH	144475	142779		"[""TU0-12815""]"
TERM_WC-1243	TERM_WC_iaaA-gsiABCD	872027	865760		"[""TU0-13063""]"
TERM_WC-1244	TERM_WC_kch	1307037	1307038		"[""TU0-4403""]"
TERM_WC-1245	TERM_WC_ydcI	1492169	1492170		"[""TU0-8700""]"
TERM_WC-1246	TERM_WC_rem	1642672	1642673		"[""TU0-13323""]"
TERM_WC-1247	TERM_WC_yqeK	2987954	2987955		"[""TU0-8652""]"
TERM_WC-1248	TERM_WC_hda	2616094	2616095		"[""TU0-13646""]"
TERM_WC-1249	TERM_WC_ygjV	3239212	3239213		"[""TU0-13861""]"
TERM_WC-125	TERM_WC_pflDC	4145162	4141903		"[""TU00316""]"
TERM_WC-1250	TERM_WC_ypfM	2588826	2588827		"[""TU0-42026""]"
TERM_WC-1251	TERM_WC_ycfD	1186339	1186340		"[""TU0-41680""]"
TERM_WC-1252	TERM_WC_yjbFGH	4237756	4234285		"[""TU0-14112""]"
TERM_WC-1253	TERM_WC_yfbR	2407486	2406853		"[""TU0-13580""]"
TERM_WC-1254	TERM_WC_aaeR	3388474	3387499		"[""TU0-42209""]"
TERM_WC-1255	TERM_WC_yafK	245062	245063		"[""TU0-12848""]"
TERM_WC-1256	TERM_WC_rrsE-gltV-rrlE-rrfE	4211185	4205994		"[""TU0-14487""]"
TERM_WC-1257	TERM_WC_glyU	2997003	2997004		"[""TU00516""]"
TERM_WC-1258	TERM_WC_ydeK	1592130	1592131		"[""TU0-13297""]"
TERM_WC-1259	TERM_WC_iraP	400873	400543		"[""TU0-12913""]"
TERM_WC-126	TERM_WC_yraR	3296230	3296231		"[""TU0-13876""]"
TERM_WC-1260	TERM_WC_yibF	3759367	3759368		"[""TU0-13988""]"
TERM_WC-1261	TERM_WC_damX-dam-rpe-gph-trpS	3510653	3510654		"[""TU874""]"
TERM_WC-1262	TERM_WC_ybcV	578404	578405		"[""TU0-12979""]"
TERM_WC-1263	TERM_WC_yhhZ-yrhA-insA-6B-6-insAB-6	3582206	3579864		"[""TU0-42254""]"
TERM_WC-1264	TERM_WC_ydeO	1580947	1580948		"[""TU0-7743""]"
TERM_WC-1265	TERM_WC_ygjQ	3235257	3234535		"[""TU0-42156""]"
TERM_WC-1266	TERM_WC_ydcH	1496902	1496675		"[""TU0-13260""]"
TERM_WC-1267	TERM_WC_yfdPQ	2472881	2471594		"[""TU0-42007""]"
TERM_WC-1268	TERM_WC_gatR_2	2169416	2169417		"[""TU0-8044""]"
TERM_WC-1269	TERM_WC_ydfK	1631332	1631009		"[""TU0-41803""]"
TERM_WC-127	TERM_WC_yjhU	4517358	4517359		"[""TU0-42422""]"
TERM_WC-1270	TERM_WC_cysG	3497226	3495815		"[""TU0-6""]"
TERM_WC-1271	TERM_WC_envR	3410822	3410823		"[""TU0-42217""]"
TERM_WC-1272	TERM_WC_yeaC	1859723	1859724		"[""TU0-13395""]"
TERM_WC-1273	TERM_WC_cbpAM	1061770	1061771		"[""TU00387""]"
TERM_WC-1274	TERM_WC_yejABEF	2275914	2270334		"[""TU0-13552""]"
TERM_WC-1275	TERM_WC_yjgN	4478952	4477687		"[""TU0-42409""]"
TERM_WC-1276	TERM_WC_ybfD	738079	737315		"[""TU0-13030""]"
TERM_WC-1277	TERM_WC_ybeF	659645	659646		"[""TU0-41559""]"
TERM_WC-1278	TERM_WC_ffs	475788	475512		"[""TU0-41519""]"
TERM_WC-1279	TERM_WC_kilR-ydaE	1415859	1415860		"[""TU0-13228""]"
TERM_WC-128	TERM_WC_yibN	3782604	3782605		"[""TU0-13997""]"
TERM_WC-1280	TERM_WC_yheO-tusDCB	3472697	3472698		"[""TU0-13915""]"
TERM_WC-1281	TERM_WC_aaeB	3384240	3384241		"[""TU0-42208""]"
TERM_WC-1282	TERM_WC_yijE	4135039	4134112		"[""TU0-14089""]"
TERM_WC-1283	TERM_WC_cysPUWAM	2536691	2536692		"[""TU00144""]"
TERM_WC-1284	TERM_WC_nirBDC-cysG	3497226	3492009		"[""TU00046""]"
TERM_WC-1285	TERM_WC_ftnA	1987240	1986706		"[""TU0-13449""]"
TERM_WC-1286	TERM_WC_amiC	2945776	2945777		"[""TU0-42079""]"
TERM_WC-1287	TERM_WC_yfhG	2686812	2686813		"[""TU0-14320""]"
TERM_WC-1288	TERM_WC_hsdMS	4578088	4578089		"[""TU00286""]"
TERM_WC-1289	TERM_WC_yhfY	3509079	3509080		"[""TU0-42236""]"
TERM_WC-129	TERM_WC_fadIJ	2455034	2455035		"[""TU0-5321""]"
TERM_WC-1290	TERM_WC_ydgJ	1701289	1701290		"[""TU0-8708""]"
TERM_WC-1291	TERM_WC_ycgN	1228502	1227973		"[""TU0-41706""]"
TERM_WC-1292	TERM_WC_ybjM	889692	889163		"[""TU0-8672""]"
TERM_WC-1293	TERM_WC_yfaXW	2358228	2358229		"[""TU0-13566""]"
TERM_WC-1294	TERM_WC_ykfA-yafZ	266405	266406		"[""TU0-12860""]"
TERM_WC-1295	TERM_WC_torYZ	1952599	1952600		"[""TU684""]"
TERM_WC-1296	TERM_WC_ybdJ	605171	605172		"[""TU0-41550""]"
TERM_WC-1297	TERM_WC_yobF-cspC	1905247	1905248		"[""TU0-14771""]"
TERM_WC-1298	TERM_WC_ydjF	1852117	1852118		"[""TU0-13393""]"
TERM_WC-1299	TERM_WC_yqfA	3040508	3040509		"[""TU0-13789""]"
TERM_WC-13	TERM_WC_hcaR	2666025	2666026		"[""TU0-7201""]"
TERM_WC-130	TERM_WC_pyrG-eno	2904662	2904663		"[""TU0-14654""]"
TERM_WC-1300	TERM_WC_hmp	2685050	2683819		"[""TU681""]"
TERM_WC-1301	TERM_WC_yhcC	3351140	3351141		"[""TU0-42194""]"
TERM_WC-1302	TERM_WC_yeaN	1874881	1873672		"[""TU0-41860""]"
TERM_WC-1303	TERM_WC_sroH	4188347	4188348		"[""TU0-14101""]"
TERM_WC-1304	TERM_WC_ddpXABCDF	1555133	1555134		"[""TU0-3623""]"
TERM_WC-1305	TERM_WC_fdnGHI	1550018	1545396		"[""TU00157""]"
TERM_WC-1306	TERM_WC_cfa	1740588	1739403		"[""TU503""]"
TERM_WC-1307	TERM_WC_yjeFE-amiB-mutL-miaA-hfq-hflXKC	4402330	4391960		"[""TU801""]"
TERM_WC-1308	TERM_WC_xseA	2633627	2632219		"[""TU491""]"
TERM_WC-1309	TERM_WC_yhcM	3376889	3376890		"[""TU0-13896""]"
TERM_WC-131	TERM_WC_pdxA-rsmA	51606	51607		"[""TU0-5221""]"
TERM_WC-1310	TERM_WC_cysE	3779761	3779762		"[""TU0-6501""]"
TERM_WC-1311	TERM_WC_yafT	238123	237235		"[""TU0-12844""]"
TERM_WC-1312	TERM_WC_glgCAP	3562154	3562155		"[""TU00122""]"
TERM_WC-1313	TERM_WC_ygdG	2929835	2928895		"[""TU0-13740""]"
TERM_WC-1314	TERM_WC_ybeR-djlB	678068	675813		"[""TU0-13011""]"
TERM_WC-1315	TERM_WC_ygeR	2997155	2997156		"[""TU0-13771""]"
TERM_WC-1316	TERM_WC_yraR	3296230	3296231		"[""TU0-42184""]"
TERM_WC-1317	TERM_WC_rhaSR	4097520	4095734		"[""TU00063""]"
TERM_WC-1318	TERM_WC_ydiY	1803346	1803347		"[""TU0-41841""]"
TERM_WC-1319	TERM_WC_yrdD-rimN-aroE-yrdB	3427785	3427786		"[""TU0-7281""]"
TERM_WC-132	TERM_WC_sppA	1848720	1846735		"[""TU0-13391""]"
TERM_WC-1320	TERM_WC_dicF	1647461	1647406		"[""TU0-13330""]"
TERM_WC-1321	TERM_WC_yjhP	4530457	4530458		"[""TU0-14194""]"
TERM_WC-1322	TERM_WC_rnc-era	2700500	2700501		"[""TU00332""]"
TERM_WC-1323	TERM_WC_dsdXA	2478555	2475843		"[""TU00148""]"
TERM_WC-1324	TERM_WC_phnLMNOP	4312364	4312365		"[""TU0-14552""]"
TERM_WC-1325	TERM_WC_yfeCD	2517230	2516356		"[""TU0-42017""]"
TERM_WC-1326	TERM_WC_pspE	1368030	1367713		"[""TU0-14499""]"
TERM_WC-1327	TERM_WC_yqjI	3215427	3214775		"[""TU0-8658""]"
TERM_WC-1328	TERM_WC_nmpC	574978	574979		"[""TU356""]"
TERM_WC-1329	TERM_WC_tyrS-pdxY	1713047	1713048		"[""TU0-14629""]"
TERM_WC-133	TERM_WC_smrB	2447182	2446458		"[""TU0-41998""]"
TERM_WC-1330	TERM_WC_argCBH	4156249	4152908		"[""TU00004""]"
TERM_WC-1331	TERM_WC_purEK	550747	550748		"[""TU00082""]"
TERM_WC-1332	TERM_WC_mglBAC	2234762	2234763		"[""TU00168""]"
TERM_WC-1333	TERM_WC_dicC-ydfXW	1645195	1645196		"[""TU0-13327""]"
TERM_WC-1334	TERM_WC_ybfE	710825	710826		"[""TU0-8265""]"
TERM_WC-1335	TERM_WC_aphA	4268153	4267437		"[""TU0-14121""]"
TERM_WC-1336	TERM_WC_rarD	4001308	4001309		"[""TU0-42337""]"
TERM_WC-1337	TERM_WC_topA	1331672	1328849		"[""TU0-2504""]"
TERM_WC-1338	TERM_WC_yfeA	2513662	2513663		"[""TU0-42012""]"
TERM_WC-1339	TERM_WC_ypjA	2776165	2776166		"[""TU0-13700""]"
TERM_WC-134	TERM_WC_ygiF-glnE	3194820	3194821		"[""TU0-13847""]"
TERM_WC-1340	TERM_WC_prfB-lysS	3031676	3031677		"[""TU00324""]"
TERM_WC-1341	TERM_WC_ybcY	581372	581373		"[""TU0-8557""]"
TERM_WC-1342	TERM_WC_sulA	1019630	1019631		"[""TU00066""]"
TERM_WC-1343	TERM_WC_icd	1195599	1194231		"[""TU00107""]"
TERM_WC-1344	TERM_WC_exuR	3245453	3244530		"[""TU0-5042""]"
TERM_WC-1345	TERM_WC_yaaA	5680	5681		"[""TU0-12788""]"
TERM_WC-1346	TERM_WC_yaeF	216176	216177		"[""TU0-12836""]"
TERM_WC-1347	TERM_WC_dnaB	4263755	4262306		"[""TU0-14119""]"
TERM_WC-1348	TERM_WC_rydB	1762734	1762735		"[""TU0-13367""]"
TERM_WC-1349	TERM_WC_yebK	1935548	1934614		"[""TU0-13439""]"
TERM_WC-135	TERM_WC_yghU	3137618	3136722		"[""TU0-8753""]"
TERM_WC-1350	TERM_WC_yohC	2223063	2223064		"[""TU0-13530""]"
TERM_WC-1351	TERM_WC_emrKY	2478657	2478658		"[""TU0-3101""]"
TERM_WC-1352	TERM_WC_flgK	1140212	1137574		"[""TU0-1545""]"
TERM_WC-1353	TERM_WC_creABC	4636146	4633266		"[""TU0-14475""]"
TERM_WC-1354	TERM_WC_yncJ	1506855	1506856		"[""TU0-14242""]"
TERM_WC-1355	TERM_WC_nudK	2580922	2580923		"[""TU0-13639""]"
TERM_WC-1356	TERM_WC_tig	455658	454217		"[""TU0-12928""]"
TERM_WC-1357	TERM_WC_ydbA_2	1472040	1468714		"[""TU0-13247""]"
TERM_WC-1358	TERM_WC_dcrB	3608538	3607803		"[""TU0-42265""]"
TERM_WC-1359	TERM_WC_gpmA	786063	786064		"[""TU0-3382""]"
