frameId	Name	Location	Composition	Composition	Modified form	Formation process	Comments
ABC-41-CPLX	peptide ABC transporter YejABEF	"[""CCO-PM-BAC-NEG""]"	YEJA-MONOMER[p] + YEJB-MONOMER[i] + YEJE-MONOMER[i] + (2) YEJF-MONOMER[i] ==> ABC-41-CPLX[i]	"{""reactant"": {""YEJA-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""YEJB-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""YEJE-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""YEJF-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""ABC-41-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-42-CPLX	D-allose ABC transporter	"[""CCO-PM-BAC-NEG""]"	YJCX-MONOMER[p] + (2) YJCV-MONOMER[i] + (2) YJCW-MONOMER[i] ==> ABC-42-CPLX[i]	"{""reactant"": {""YJCX-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""YJCV-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}, ""YJCW-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""ABC-42-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-45-CPLX	phospholipid ABC transporter	"[""CCO-PM-BAC-NEG""]"	EG12799-MONOMER[i] + (2) G7658-MONOMER[c] + (2) YRBF-MONOMER[c] + (2) YRBE-MONOMER[i] + G7659-MONOMER[p] ==> ABC-45-CPLX[i]	"{""reactant"": {""EG12799-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""G7658-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""YRBF-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""YRBE-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}, ""G7659-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}}, ""product"": {""ABC-45-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-46-CPLX	galactofuranose / galactopyranose ABC transporter	"[""CCO-PM-BAC-NEG""]"	YTFQ-MONOMER[p] + YJFF-MONOMER[i] + YTFR-MONOMER[i] + (2) YTFT-MONOMER[i] ==> ABC-46-CPLX[i]	"{""reactant"": {""YTFQ-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""YJFF-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""YTFR-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""YTFT-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""ABC-46-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-48-CPLX	YnjC/YnjD ABC transporter	"[""CCO-PM-BAC-NEG""]"	(2) YNJD-MONOMER[c] + (2) YNJC-MONOMER[i] ==> ABC-48-CPLX[i]	"{""reactant"": {""YNJD-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""YNJC-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""ABC-48-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-49-CPLX	glutathione ABC transporter	"[""CCO-PM-BAC-NEG""]"	YLID-MONOMER[i] + (2) YLIA-MONOMER[c] + YLIB-MONOMER[p] + YLIC-MONOMER[i] ==> ABC-49-CPLX[i]	"{""reactant"": {""YLID-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""YLIA-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""YLIB-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""YLIC-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""ABC-49-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-5-CPLX	vitamin B12 ABC transporter	"[""CCO-PM-BAC-NEG""]"	(2) BTUC-MONOMER[i] + (2) BTUD-MONOMER[c] + EG12334-MONOMER[p] ==> ABC-5-CPLX[i]	"{""reactant"": {""BTUC-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}, ""BTUD-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""EG12334-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}}, ""product"": {""ABC-5-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-51-CPLX	YdcS/YdcT/YdcV/YdcU ABC transporter	"[""CCO-PM-BAC-NEG""]"	YDCS-MONOMER[p] + YDCV-MONOMER[i] + (2) YDCT-MONOMER[c] + YDCU-MONOMER[i] ==> ABC-51-CPLX[i]	"{""reactant"": {""YDCS-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""YDCV-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""YDCT-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""YDCU-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""ABC-51-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-52-CPLX	YhdW/YhdX/YhdY/YhdZ ABC transporter	"[""CCO-PM-BAC-NEG""]"	YHDW-MONOMER[p] + (2) YHDZ-MONOMER[c] + YHDY-MONOMER[i] + YHDX-MONOMER[i] ==> ABC-52-CPLX[i]	"{""reactant"": {""YHDW-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""YHDZ-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""YHDY-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""YHDX-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""ABC-52-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-53-CPLX	LptBFG ABC transporter	"[""CCO-PM-BAC-NEG""]"	(2) YHBG-MONOMER[c] + G7889-MONOMER[i] + G7888-MONOMER[i] ==> ABC-53-CPLX[i]	"{""reactant"": {""YHBG-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""G7889-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""G7888-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""ABC-53-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-54-CPLX	FtsE/FtsX ABC transporter	"[""CCO-PM-BAC-NEG""]"	[i]: (2) FTSX-MONOMER + (2) FTSE-MONOMER ==> ABC-54-CPLX	"{""reactant"": {""FTSX-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}, ""FTSE-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""ABC-54-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-55-CPLX	YcjN/YcjO/YcjP ABC transporter	"[""CCO-PM-BAC-NEG""]"	YCJN-MONOMER[p] + YCJO-MONOMER[i] + YCJP-MONOMER[i] ==> ABC-55-CPLX[i]	"{""reactant"": {""YCJN-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""YCJO-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""YCJP-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""ABC-55-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-56-CPLX	aliphatic sulfonate ABC transporter	"[""CCO-PM-BAC-NEG""]"	G6478-MONOMER[p] + (2) YCBM-MONOMER[i] + (2) YCBE-MONOMER[c] ==> ABC-56-CPLX[i]	"{""reactant"": {""G6478-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""YCBM-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}, ""YCBE-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""ABC-56-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-57-CPLX	YbhF/YbhR/YbhS ABC transporter	"[""CCO-PM-BAC-NEG""]"	YBHS-MONOMER[i] + YBHR-MONOMER[i] + (2) YBHF-MONOMER[c] ==> ABC-57-CPLX[i]	"{""reactant"": {""YBHS-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""YBHR-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""YBHF-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""ABC-57-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-58-CPLX	autoinducer-2 ABC transporter	"[""CCO-PM-BAC-NEG""]"	(2) YDEX-MONOMER[c] + YDEY-MONOMER[i] + YDEZ-MONOMER[i] + YNEA-MONOMER[p] ==> ABC-58-CPLX[i]	"{""reactant"": {""YDEX-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""YDEY-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""YDEZ-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""YNEA-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}}, ""product"": {""ABC-58-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-59-CPLX	YddO/YddP/YddQ/YddR/YddS ABC transporter	"[""CCO-PM-BAC-NEG""]"	YDDS-MONOMER[i] + YDDR-MONOMER[i] + YDDQ-MONOMER[i] + YDDP-MONOMER[c] + YDDO-MONOMER[c] ==> ABC-59-CPLX[i]	"{""reactant"": {""YDDS-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""YDDR-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""YDDQ-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""YDDP-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""YDDO-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""ABC-59-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-6-CPLX	glutathione / L-cysteine  efflux transporter CydDC	"[""CCO-PM-BAC-NEG""]"	[i]: (2) CYDD-MONOMER + (2) CYDC-MONOMER ==> ABC-6-CPLX	"{""reactant"": {""CYDD-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}, ""CYDC-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""ABC-6-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-60-CPLX	YphD/YphE/YphF ABC transporter	"[""CCO-PM-BAC-NEG""]"	G7342-MONOMER[p] + (2) YPHE-MONOMER[i] + (2) YPHD-MONOMER[i] ==> ABC-60-CPLX[i]	"{""reactant"": {""G7342-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""YPHE-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}, ""YPHD-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""ABC-60-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-61-CPLX	YbbA/YbbP ABC transporter	"[""CCO-PM-BAC-NEG""]"	(2) YBBA-MONOMER[c] + (2) YBBP-MONOMER[i] ==> ABC-61-CPLX[i]	"{""reactant"": {""YBBA-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""YBBP-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""ABC-61-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-62-CPLX	LolCDE ABC lipoprotein transporter	"[""CCO-PM-BAC-NEG""]"	[i]: (2) YCFV-MONOMER + YCFW-MONOMER + YCFU-MONOMER ==> ABC-62-CPLX	"{""reactant"": {""YCFV-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}, ""YCFW-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""YCFU-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""ABC-62-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-63-CPLX	Zn2+ ABC transporter	"[""CCO-PM-BAC-NEG""]"	(2) ZNUC-MONOMER[c] + (2) ZNUB-MONOMER[i] + ZNUA-MONOMER[p] ==> ABC-63-CPLX[i]	"{""reactant"": {""ZNUC-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""ZNUB-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}, ""ZNUA-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}}, ""product"": {""ABC-63-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-64-CPLX	taurine ABC transporter	"[""CCO-PM-BAC-NEG""]"	(2) TAUB-MONOMER[c] + (2) TAUC-MONOMER[i] + TAUA-MONOMER[p] ==> ABC-64-CPLX[i]	"{""reactant"": {""TAUB-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""TAUC-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}, ""TAUA-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}}, ""product"": {""ABC-64-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-7-CPLX	sulfate / thiosulfate / selenite / selenate  ABC transporter  CysAUWCysP	"[""CCO-PM-BAC-NEG""]"	(2) CYSA-MONOMER[c] + CYSP-MONOMER[p] + CYST-MONOMER[i] + CYSW-MONOMER[i] ==> ABC-7-CPLX[i]	"{""reactant"": {""CYSA-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""CYSP-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""CYST-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""CYSW-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""ABC-7-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-70-CPLX	sulfate / thiosulfate / selenate / selenite ABC transporter CysAUWSbp	"[""CCO-PM-BAC-NEG""]"	(2) CYSA-MONOMER[c] + CYSW-MONOMER[i] + SBP-MONOMER[p] + CYST-MONOMER[i] ==> ABC-70-CPLX[i]	"{""reactant"": {""CYSA-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""CYSW-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""SBP-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""CYST-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""ABC-70-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-8-CPLX	dipeptide ABC transporter	"[""CCO-PM-BAC-NEG""]"	DPPD-MONOMER[c] + DPPF-MONOMER[c] + DPPA-MONOMER[p] + DPPB-MONOMER[i] + DPPC-MONOMER[i] ==> ABC-8-CPLX[i]	"{""reactant"": {""DPPD-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""DPPF-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""DPPA-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""DPPB-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""DPPC-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""ABC-8-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ABC-9-CPLX	ferric dicitrate ABC transporter	"[""CCO-PM-BAC-NEG""]"	FECB-MONOMER[p] + FECC-MONOMER[i] + FECD-MONOMER[i] + (2) FECE-MONOMER[c] ==> ABC-9-CPLX[i]	"{""reactant"": {""FECB-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""FECC-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""FECD-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""FECE-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""ABC-9-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
ACECITLY-CPLX	citrate lyase	"[""CCO-CYTOSOL""]"	[c]: CITRYLY-CPLX + ACPSUB-CPLX + CITTRANS-CPLX ==> ACECITLY-CPLX	"{""reactant"": {""CITRYLY-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""ACPSUB-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""CITTRANS-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""ACECITLY-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
ACETOACETYL-COA-TRANSFER-CPLX	acetoacetyl-CoA transferase	"[""CCO-CYTOSOL""]"	[c]: ATOD-CPLX + ATOA-CPLX ==> ACETOACETYL-COA-TRANSFER-CPLX	"{""reactant"": {""ATOD-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""ATOA-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""ACETOACETYL-COA-TRANSFER-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
ACETOLACTSYNI-CPLX	acetohydroxybutanoate synthase / acetolactate synthase	"[""CCO-CYTOSOL""]"	[c]: (2) LARGEILVB-MONOMER + (2) SMALLILVN-MONOMER ==> ACETOLACTSYNI-CPLX	"{""reactant"": {""LARGEILVB-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""SMALLILVN-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""ACETOLACTSYNI-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
ACETOLACTSYNII-CPLX	acetohydroxybutanoate synthase / acetolactate synthase	"[""CCO-CYTOSOL""]"	[c]: SMALLILVM-MONOMER + LARGEILVG-MONOMER + G8221-MONOMER ==> ACETOLACTSYNII-CPLX	"{""reactant"": {""SMALLILVM-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""LARGEILVG-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""G8221-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""ACETOLACTSYNII-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
ACETOLACTSYNIII-CPLX	acetolactate synthase / acetohydroxybutanoate synthase	"[""CCO-CYTOSOL""]"	[c]: (2) ACETOLACTSYNIII-HCHAIN-MONOMER + (2) ACETOLACTSYNIII-ICHAIN-MONOMER ==> ACETOLACTSYNIII-CPLX	"{""reactant"": {""ACETOLACTSYNIII-HCHAIN-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""ACETOLACTSYNIII-ICHAIN-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""ACETOLACTSYNIII-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
ACETYL-COA-ACETYLTRANSFER-CPLX	acetyl-CoA acetyltransferase	"[""CCO-CYTOSOL""]"	[c]: (4) ACETYL-COA-ACETYLTRANSFER-MONOMER ==> ACETYL-COA-ACETYLTRANSFER-CPLX	"{""reactant"": {""ACETYL-COA-ACETYLTRANSFER-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""ACETYL-COA-ACETYLTRANSFER-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
ACETYL-COA-CARBOXYLMULTI-CPLX	acetyl-CoA carboxylase	"[""CCO-CYTOSOL""]"	[c]: BIOTIN-CARBOXYL-CPLX + BCCP-CPLX + ACETYL-COA-CARBOXYLTRANSFER-CPLX ==> ACETYL-COA-CARBOXYLMULTI-CPLX	"{""reactant"": {""BIOTIN-CARBOXYL-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""BCCP-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""ACETYL-COA-CARBOXYLTRANSFER-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""ACETYL-COA-CARBOXYLMULTI-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
ACETYL-COA-CARBOXYLTRANSFER-CPLX	acetyl-CoA carboxyltransferase	"[""CCO-CYTOSOL""]"	[c]: (2) CARBOXYL-TRANSFERASE-ALPHA-MONOMER + (2) CARBOXYL-TRANSFERASE-BETA-MONOMER ==> ACETYL-COA-CARBOXYLTRANSFER-CPLX	"{""reactant"": {""CARBOXYL-TRANSFERASE-ALPHA-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""CARBOXYL-TRANSFERASE-BETA-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""ACETYL-COA-CARBOXYLTRANSFER-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
ACETYLGLUTKIN-CPLX	acetylglutamate kinase	"[""CCO-CYTOSOL""]"	[c]: (2) ACETYLGLUTKIN-MONOMER ==> ACETYLGLUTKIN-CPLX	"{""reactant"": {""ACETYLGLUTKIN-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""ACETYLGLUTKIN-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
ACETYLORNDEACET-CPLX	acetylornithine deacetylase	"[""CCO-CYTOSOL""]"	[c]: (2) ACETYLORNDEACET-MONOMER ==> ACETYLORNDEACET-CPLX	"{""reactant"": {""ACETYLORNDEACET-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""ACETYLORNDEACET-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
ACETYLORNTRANSAM-CPLX	N-succinyldiaminopimelate aminotransferase / acetylornithine aminotransferase	"[""CCO-CYTOSOL""]"	[c]: (2) ACETYLORNTRANSAM-MONOMER ==> ACETYLORNTRANSAM-CPLX	"{""reactant"": {""ACETYLORNTRANSAM-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""ACETYLORNTRANSAM-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
ACNEULY-CPLX	N-acetylneuraminate lyase	"[""CCO-CYTOSOL""]"	[c]: (4) ACNEULY-MONOMER ==> ACNEULY-CPLX	"{""reactant"": {""ACNEULY-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""ACNEULY-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
ACPSUB-CPLX	citrate lyase [acyl carrier protein] component	"[""CCO-CYTOSOL""]"	[c]: (6) ACPSUB-MONOMER ==> ACPSUB-CPLX	"{""reactant"": {""ACPSUB-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 6}}, ""product"": {""ACPSUB-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
ACSERLYA-CPLX	cysteine synthase A	"[""CCO-CYTOSOL""]"	[c]: (2) ACSERLYA-MONOMER ==> ACSERLYA-CPLX	"{""reactant"": {""ACSERLYA-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""ACSERLYA-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
ACSERLYB-CPLX	cysteine synthase B	"[""CCO-CYTOSOL""]"	[c]: (2) ACSERLYB-MONOMER ==> ACSERLYB-CPLX	"{""reactant"": {""ACSERLYB-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""ACSERLYB-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
