Frame ID	Name	Neutral formula	pH 7.2 formula	pH 7.2 charge	pH 7.2 Weight	Media Concentration (mM)	Biomass concentration (mmol/gDSW)	Biomass location	Maximum exchange rate (mmol/gDSW/hr)	Fake metabolite	Equivalent enzyme frameId	Comments
trdox	Oxidized thioredoxin	X	C6H7NO2R2S2	0	189.2463000000					True	"[""OX-THIOREDOXIN-MONOMER[c]"", ""OX-THIOREDOXIN2-MONOMER[i]""]"	"Non-element in formula. Weight calculated for known elements.
"
trdrd	Reduced thioredoxin	XH2	C6H9NO2R2S2	0	191.2621000000					True	"[""RED-THIOREDOXIN-MONOMER[c]"", ""RED-THIOREDOXIN2-MONOMER[i]""]"	"Non-element in formula. Weight calculated for known elements.
"
tre	Trehalose	C12H22O11	C12H22O11	0	342.2948000000						[]	
tre6p	alpha,alpha'-Trehalose 6-phosphate	C12H23O14P	C12H22O14P	-1	421.2658000000						[]	
trnaglu	tRNA (Glu)	R	C10H12N5O3R	0	250.2368000000					True	"[""gltT-tRNA[c]"", ""gltU-tRNA[c]"", ""gltV-tRNA[c]"", ""gltW-tRNA[c]""]"	"Non-element in formula. Weight calculated for known elements.
"
trp-L	L-Tryptophan	C11H12N2O2	C11H12N2O2	0	204.2278000000		0.056843	c			[]	
tsul	Thiosulfate	H2O3S2	HO3S2	-1	113.1249000000						[]	
ttdca	tetradecanoate (n-C14:0)	C14H28O2	C14H27O2	-1	227.3653000000						[]	
ttdcea	tetradecenoate (n-C14:1)	C14H25O2	C14H25O2	-1	225.3495000000						[]	
tungs	tungstate	H2O4W1	O4W1	-2	247.8360000000						[]	
tym	Tyramine	C8H11NO	C8H12NO	1	138.1888000000						[]	
tyr-L	L-Tyrosine	C9H11NO3	C9H11NO3	0	181.1899000000		0.137896	c			[]	
tyrp	Phosphotyrosine	C9H12NO6P	C9H11NO6P	-1	260.1609000000						[]	
u23ga	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine	C43H77N3O20P2	C43H75N3O20P2	-2	1016.0145000000						[]	
u3aga	UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine	C31H53N3O19P2	C31H51N3O19P2	-2	831.6939000000						[]	
u3hga	UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine	C29H51N3O18P2	C29H50N3O18P2	-1	790.6650000000						[]	
uLa4fn	undecaprenyl phosphate-4-amino-4-formyl-L-arabinose	C61H100N1O8P1	C61H99NO8P	-1	1005.4261000000						[]	
uLa4n	undecaprenyl phosphate-4-amino-4-deoxy-L-arabinose	C60H100N1O7P1	C60H100NO7P	0	978.4240000000						[]	
uaagmda	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala	C95H156N8O28P2	C95H152N8O28P2	-4	1916.2218000000						[]	
uaccg	UDP-N-acetyl-3-O-(1-carboxyvinyl)-D-glucosamine	C20H29N3O19P2	C20H26N3O19P2	-3	674.3754000000						[]	
uacgam	UDP-N-acetyl-D-glucosamine	C17H27N3O17P2	C17H25N3O17P2	-2	605.3365000000						[]	
uacmam	UDP-N-acetyl-D-mannosamine	C17H27N3O17P2	C17H25N3O17P2	-2	605.3365000000						[]	
uacmamu	UDP-N-acetyl-D-mannosaminouronate	C17H25N3O18P2	C17H22N3O18P2	-3	618.3118000000						[]	
uagmda	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	C87H143N7O23P2	C87H139N7O23P2	-4	1713.0291000000						[]	
uama	UDP-N-acetylmuramoyl-L-alanine	C23H36N4O20P2	C23H33N4O20P2	-3	747.4697000000						[]	
uamag	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate	C28H43N5O23P2	C28H39N5O23P2	-4	875.5761000000						[]	
uamr	UDP-N-acetylmuramate	C20H31N3O19P2	C20H28N3O19P2	-3	676.3912000000						[]	
udcpdp	Undecaprenyl diphosphate	C55H92O7P2	C55H90O7P2	-2	925.2570000000		5.5e-05	c			[]	
udcpp	Undecaprenyl phosphate	C55H91O4P	C55H90O4P	-1	846.2860000000						[]	
udp	UDP	C9H14N2O12P2	C9H12N2O12P2	-2	402.1438000000						[]	
udpLa4fn	uridine 5''-diphospho-{beta}-4-deoxy-4-formamido-L-arabinose	C15H23N3O16P2	C15H22N3O16P2	-1	562.2918000000						[]	
udpLa4n	uridine 5''-diphospho-{beta}-4-deoxy-4-amino-L-arabinose	C14H23N3O15P2	C14H22N3O15P2	-1	534.2818000000						[]	
udpLa4o	UDP-4-keto-pyranose	C14H20N2O16P2	C14H18N2O16P2	-2	532.2422000000						[]	
udpacgal	UDP-N-acetyl-D-galactosamine	C17H27N3O17P2	C17H25N3O17P2	-2	605.3365000000						[]	
udpg	UDPglucose	C15H24N2O17P2	C15H22N2O17P2	-2	564.2838000000						[]	
udpgal	UDPgalactose	C15H24N2O17P2	C15H22N2O17P2	-2	564.2838000000						[]	
udpgalfur	UDP-D-galacto-1,4-furanose	C15H24N2O17P2	C15H22N2O17P2	-2	564.2838000000						[]	
udpglcur	UDP-D-glucuronate	C15H22N2O18P2	C15H19N2O18P2	-3	577.2591000000						[]	
ugmd	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate	C35H55N7O26P2	C35H51N7O26P2	-4	1047.7589000000						[]	
ugmda	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	C41H65N9O28P2	C41H61N9O28P2	-4	1189.9159000000						[]	
um4p	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate-D-alanine	C38H60N8O27P2	C38H56N8O27P2	-4	1118.8374000000						[]	
ump	UMP	C9H13N2O9P	C9H12N2O9P	-1	323.1728000000						[]	
unaga	Undecaprenyl diphospho N-acetyl-glucosamine	C63H103NO12P2	C63H103NO12P2	-2	1128.4497000000						[]	
unagamu	Undecaprenyl-diphospho-N-acetylglucosamine-N-acetylmannosaminuronate	C71H113N2O18P2	C71H113N2O18P2	-3	1344.6177000000						[]	
unagamuf	Undecaprenyl-diphospho N-acetylglucosamine-N-acetylmannosaminuronate-N-acetamido-4,6-dideoxy-D-galactose	C79H126N3O22P2	C79H126N3O22P2	-3	1531.8114000000						[]	
uppg3	Uroporphyrinogen III	C40H44N4O16	C40H36N4O16	-8	828.7364000000						[]	
ura	Uracil	C4H4N2O2	C4H4N2O2	0	112.0876000000						[]	
urate	Urate	C5H4N4O3	C5H4N4O3	0	168.1116000000						[]	
urdglyc	(-)-Ureidoglycolate	C3H5N2O4	C3H5N2O4	-1	133.0825000000						[]	
urea	Urea	CH4N2O	CH4N2O	0	60.0556000000						[]	
uri	Uridine	C9H12N2O6	C9H12N2O6	0	244.2018000000						[]	
utp	UTP	C9H15N2O15P3	C9H12N2O15P3	-3	481.1148000000		0.144104	c			[]	
val-L	L-Valine	C5H11NO2	C5H11NO2	0	117.1469000000		0.423162	c			[]	
xan	Xanthine	C5H4N4O2	C5H4N4O2	0	152.1126000000						[]	
xdp	XDP	C10H14N4O12P2	C10H12N4O12P2	-2	442.1688000000						[]	
xmp	Xanthosine 5'-phosphate	C10H13N4O9P	C10H12N4O9P	-1	363.1978000000						[]	
xtp	XTP	C10H15N4O15P3	C10H12N4O15P3	-3	521.1398000000						[]	
xtsn	Xanthosine	C10H12N4O6	C10H12N4O6	0	284.2268000000						[]	
xu5p-D	D-Xylulose 5-phosphate	C5H11O8P	C5H10O8P	-1	229.1000000000						[]	
xu5p-L	L-Xylulose 5-phosphate	C5H11O8P	C5H10O8P	-1	229.1000000000						[]	
xyl-D	D-Xylose	C5H10O5	C5H10O5	0	150.1290000000						[]	
xylu-D	D-Xylulose	C5H10O5	C5H10O5	0	150.1290000000						[]	
xylu-L	L-Xylulose	C5H10O5	C5H10O5	0	150.1290000000						[]	
zn2	Zinc	Zn	Zn	2	65.3800000000		0.003158	c			[]	
