Frame ID	Name	Absolute +1 Position	Sigma	Direction	Component of
PM0-10516	ynjHp2	1840212	"[""F""]"	-	"[""TU0-14800""]"
PM0-10518	yjdAp2	4325087	"[""F""]"	+	"[""TU0-14133""]"
PM0-10519	yjdAp1	4325102	"[""F""]"	+	"[""TU0-14801""]"
PM0-10525	oxySp	4156417	"[""D""]"	-	"[""TU0-8485""]"
PM0-10527	ykfBp1	265382	"[""F""]"	-	"[""TU0-14802""]"
PM0-10528	ykfBp2	265451	"[""F""]"	-	"[""TU0-14803""]"
PM0-10530	hemLp1	174902	"[""F""]"	-	"[""TU0-14805""]"
PM0-10531	hemLp2	174941	"[""F""]"	-	"[""TU0-14806""]"
PM0-10539	ttdAp	3204446	"[""D""]"	+	"[""TU00368""]"
PM0-10540	ttdRp	3204402	"[""D""]"	-	"[""TU0-8757""]"
PM0-10541	rnlAp2	2763916	"[""D""]"	+	"[""TU0-14327""]"
PM0-10542	rnlBp2	2764882	"[""D""]"	+	"[""TU0-14812""]"
PM0-10543	ycgZp	1214975	"[""D"", ""S""]"	+	"[""TU0-14762""]"
PM0-10544	casp	2882341	"[""D""]"	-	"[""TU0-13725""]"
PM0-10550	pfkAp1	4105545	"[""S"", ""D""]"	+	"[""TU0-14813""]"
PM0-10551	pgkp2	3070670	"[""D""]"	-	"[""TU0-14814"", ""TU0-14816""]"
PM0-10554	pgkp3	3070757	"[""D""]"	-	"[""TU0-14817"", ""TU0-14818""]"
PM0-10556	gpmAp2	786893	"[""S"", ""D""]"	-	"[""TU0-14819""]"
PM0-10557	enop4	2905990	"[""S"", ""D""]"	-	"[""TU0-14820""]"
PM0-10558	enop7	2906174	"[""S"", ""D""]"	-	"[""TU0-14821""]"
PM0-10559	pykFp3	1753641	"[""D""]"	+	"[""TU0-14822""]"
PM0-1061	lpxLp	1115932	"[""D""]"	-	"[""TU0-901""]"
PM0-1081	yceAp	1115995	"[""D""]"	+	"[""TU0-921""]"
PM0-1101	mraZp	89596	"[""D""]"	+	"[""TU0-941""]"
PM0-1121	sohBp1	1327308	"[""S"", ""D""]"	+	"[""TU0-961""]"
PM0-1122	sohBp2	1327325	"[""D""]"	+	"[""TU0-962""]"
PM0-1123	mplp1	4453751	"[""D"", ""S""]"	+	"[""TU0-963""]"
PM0-1124	mplp2	4453783	"[""D""]"	+	"[""TU0-964""]"
PM0-1125	menAp	4118429	"[""D""]"	-	"[""TU0-965""]"
PM0-1162	astCp1	1830037	"[""D""]"	-	"[""TU0-1002""]"
PM0-1163	astCp2	1830068	"[""N""]"	-	"[""TU0-1003""]"
PM0-1164	astCp3	1830063	"[""S""]"	-	"[""TU0-1004""]"
PM0-1181	pyrHp	191812	"[""D""]"	+	"[""TU0-1021""]"
PM0-1182	nrdHp	2798678	"[""D""]"	+	"[""TU0-1022""]"
PM0-1201	cpxPp	4103808	"[""D""]"	+	"[""TU0-1041""]"
PM0-1221	rdoAp	4040414	"[""D""]"	+	"[""TU0-1061""]"
PM0-1222	dsbAp	4041400	"[""D""]"	+	"[""TU0-1062""]"
PM0-1282	dmsAp2	940101	"[""D""]"	+	"[""TU0-1122""]"
PM0-1283	moaAp1	816050	"[""D""]"	+	"[""TU00300""]"
PM0-1284	moaAp2	816137	"[""D""]"	+	"[""TU0-1123""]"
PM0-1301	ptsGp1	1156989	"[""D""]"	+	"[""TU0-1141""]"
PM0-1302	ptsGp2	1156849	"[""D""]"	+	"[""TU0-1142""]"
PM0-1303	yfiDp	2714545	"[""D""]"	-	"[""TU0-1143""]"
PM0-1321	ldcCp	209679	"[""S""]"	+	"[""TU0-1161""]"
PM0-1341	rrsAp1	4033262	"[""D"", ""H""]"	+	"[""TU0-1181""]"
PM0-1343	rrsCp1	3939539	"[""D"", ""H""]"	+	"[""TU0-1183""]"
PM0-1344	rrsCp2	3939656	"[""D""]"	+	"[""TU0-1184""]"
PM0-1346	rrsEp	4205886	"[""D"", ""H""]"	+	"[""TU0-1186""]"
PM0-1347	rrsGp1	2729470	"[""D"", ""H""]"	-	"[""TU0-1187""]"
PM0-1348	rrsGp2	2729354	"[""D""]"	-	"[""TU0-1188""]"
PM0-1349	rrsHp1	223485	"[""D"", ""H""]"	+	"[""TU0-1189""]"
PM0-1350	rrsHp2	223593	"[""D""]"	+	"[""TU0-1190""]"
PM0-1351	rrsDp1	3427069	"[""D"", ""H""]"	-	"[""TU0-1191""]"
PM0-1352	rrsDp2	3426962	"[""D""]"	-	"[""TU0-1192""]"
PM0-1358	uspBp	3637871	"[""S""]"	-	"[""TU0-1198""]"
PM0-1382	efpp	4373590	"[""D""]"	+	"[""TU0-1222""]"
PM0-1401	sugEp	4374817	"[""D""]"	+	"[""TU0-1241""]"
PM0-1421	chpSp1	4446425	"[""D""]"	+	"[""TU00250""]"
PM0-1422	chpSp2	4446451	"[""D""]"	+	"[""TU0-1261""]"
PM0-1441	uofp	710052	"[""D""]"	-	"[""TU0-1281""]"
PM0-1442	fldAp	710744	"[""D""]"	-	"[""TU0-1282""]"
PM0-15	gorp	3644135	"[""S"", ""D""]"	+	"[""TU0-14""]"
PM0-1501	argPp	3057752	"[""D""]"	+	"[""TU0-1341""]"
PM0-1562	yihGp	4044675	"[""S""]"	-	"[""TU0-1402""]"
PM0-1581	ydeAp	1614979	"[""D""]"	+	"[""TU0-1421""]"
PM0-1582	ftsAp1	103561	"[""D""]"	+	"[""TU0-1422""]"
PM0-1621	dctAp	3681521	"[""D""]"	-	"[""TU0-1461""]"
PM0-1661	flxAp	1644412	"[""F""]"	+	"[""TU0-1501""]"
PM0-1681	fliCp	2001700	"[""F""]"	-	"[""TU0-1521""]"
PM0-1701	motAp	1975326	"[""F""]"	-	"[""TU00303""]"
PM0-1721	tsrp	4589656	"[""F""]"	+	"[""TU0-1541""]"
PM0-1725	flgMp	1129388	"[""F""]"	-	"[""TU0-1544""]"
PM0-1726	flgKp	1137574	"[""F""]"	+	"[""TU0-1545""]"
PM0-1727	aerp	3217142	"[""F""]"	-	"[""TU0-1546""]"
PM0-1728	tarp	1970740	"[""F""]"	-	"[""TU0-1547""]"
PM0-1729	ycgRp	1243779	"[""F""]"	-	"[""TU0-1548""]"
PM0-1730	yhjHp	3677252	"[""F""]"	-	"[""TU0-1549""]"
PM0-1781	nanAp	3371642	"[""D""]"	-	"[""TU0-1601""]"
PM0-1783	dcuCp	655306	"[""D""]"	-	"[""TU0-1603""]"
PM0-1881	asrp	1669351	"[""D"", ""S""]"	+	"[""TU0-1701""]"
PM0-1901	fxsAp	4366626	"[""H""]"	+	"[""TU0-1721""]"
PM0-1961	pthp	1257765	"[""D""]"	-	"[""TU0-1781""]"
PM0-1962	ychFp	1257105	"[""D""]"	-	"[""TU0-1782""]"
PM0-1963	metKp	3084599	"[""D""]"	+	"[""TU0-1783""]"
PM0-1981	pspAp	1366062	"[""N""]"	+	"[""TU00326""]"
PM0-1983	pspFp1	1365969	"[""D""]"	-	"[""TU0-1802""]"
PM0-1984	pspFp2	1365953	"[""D""]"	-	"[""TU0-1803""]"
PM0-1986	pspFp3	1366064	"[""D""]"	-	"[""TU0-1805""]"
PM0-2001	cusCp	594796	"[""D""]"	+	"[""TU0-1821""]"
PM0-2002	cusRp	594685	"[""D""]"	-	"[""TU0-1822""]"
PM0-2021	inaAp	2347521	"[""D""]"	-	"[""TU0-1841""]"
PM0-2061	iscRp	2660221	"[""D""]"	-	"[""TU0-1881""]"
PM0-2082	xseBp	440597	"[""D""]"	-	"[""TU00373""]"
PM0-2083	dcuDp	3372788	"[""D""]"	+	"[""TU0-1902""]"
PM0-2101	gabDp1	2789194	"[""S"", ""D""]"	+	"[""TU0-1921""]"
PM0-2181	rlmLp	1006895	"[""D""]"	+	"[""TU0-2001""]"
PM0-2201	psiEp	4238323	"[""D""]"	+	"[""TU0-2021""]"
PM0-2221	hptp	141360	"[""D""]"	+	"[""TU0-2041""]"
PM0-2222	gcdp1	141263	"[""D""]"	-	"[""TU0-2042""]"
PM0-2223	gcdp2	141279	"[""D""]"	-	"[""TU0-7001""]"
PM0-2261	mfdp1	1173251	"[""D""]"	-	"[""TU0-2081""]"
PM0-2262	mfdp2	1173215	"[""D""]"	-	"[""TU0-2082""]"
PM0-2281	ybjCp	890115	"[""D""]"	+	"[""TU0-2101""]"
PM0-2301	rimKp	891099	"[""D""]"	+	"[""TU0-2121""]"
PM0-2441	gadXp	3663862	"[""S""]"	-	"[""TU0-2261"", ""TU0-14433""]"
PM0-2482	metNp	222714	"[""D""]"	-	"[""TU0-2302""]"
PM0-2522	serAp2	3056571	"[""D""]"	-	"[""TU0-2342""]"
PM0-2523	pcnBp3	159171	"[""S"", ""D""]"	-	"[""TU00315""]"
PM0-2582	mhpAp	367743	"[""D""]"	+	"[""TU0-2402""]"
PM0-2585	mhpRp	367752	"[""D""]"	-	"[""TU0-2405""]"
PM0-2601	mgtAp2	4465303	"[""D""]"	+	"[""TU0-2421""]"
PM0-2621	treRp2	4465298	"[""D""]"	-	"[""TU0-2441""]"
PM0-2622	treRp3	4465302	"[""D""]"	-	"[""TU0-2442""]"
PM0-2623	treRp4	4465370	"[""D""]"	-	"[""TU0-2443""]"
PM0-2701	fiup	840871	"[""D""]"	-	"[""TU0-2521""]"
PM0-2741	exbBp	3150036	"[""D""]"	-	"[""TU00265""]"
PM0-2743	exbDp	3149412	"[""D""]"	-	"[""TU0-2562""]"
PM0-2761	fhuEp	1160870	"[""D""]"	-	"[""TU0-2581""]"
PM0-2801	sufAp	1762442	"[""D""]"	-	"[""TU0-2621""]"
PM0-2829	narUp1	1542148	"[""D""]"	-	"[""TU0-2649""]"
PM0-2841	narUp2	1542187	"[""S""]"	-	"[""TU0-2661""]"
PM0-2881	flup	2069341	"[""D""]"	+	"[""TU0-2701""]"
PM0-2921	amiAp	2550263	"[""D""]"	+	"[""TU0-2741""]"
PM0-2922	hemFp	2551227	"[""D""]"	+	"[""TU0-2742""]"
PM0-3	recNp	2749781	"[""D""]"	+	"[""TU0-2""]"
PM0-3281	emrKp	2481470	"[""D""]"	-	"[""TU0-3101""]"
PM0-3284	trxCp	2716697	"[""D""]"	+	"[""TU0-3104""]"
PM0-3303	ybaSp	510797	"[""D""]"	+	"[""TU0-3123""]"
PM0-3304	cueOp	137045	"[""D""]"	+	"[""TU0-3124""]"
PM0-3321	chiAp	3467918	"[""D""]"	-	"[""TU0-3141""]"
PM0-3324	ficp	3489670	"[""S""]"	-	"[""TU0-3144""]"
PM0-3325	xdhAp	2998279	"[""D""]"	+	"[""TU0-3145""]"
PM0-3341	cydAp3	770425	"[""D""]"	+	"[""TU0-3161""]"
PM0-3342	cydAp4	770436	"[""D""]"	+	"[""TU0-3162""]"
PM0-3343	cydAp5	770591	"[""D""]"	+	"[""TU0-3163""]"
PM0-3382	fldBp	3037844	"[""D""]"	+	"[""TU0-3202""]"
PM0-3485	infCp2	1798842	"[""D""]"	-	"[""TU0-3305""]"
PM0-3521	patAp	3217480	"[""N""]"	+	"[""TU0-3341""]"
PM0-3541	potFp1	892959	"[""N""]"	+	"[""TU00322""]"
PM0-3564	rrsBp2	4164507	"[""D""]"	+	"[""TU0-3364""]"
PM0-3582	gpmAp	786855	"[""S"", ""D""]"	-	"[""TU0-3382""]"
PM0-3601	ryhBp	3579039	"[""D""]"	-	"[""TU0-3401""]"
PM0-3603	ygaCp	2798612	"[""D""]"	-	"[""TU0-3403""]"
PM0-36128	glnDp	188655	"[""D""]"	-	"[""TU0-36398""]"
PM0-36132	yfgFp	2627053	"[""D""]"	-	"[""TU0-8738""]"
PM0-36133	yqhDp	3153324	"[""D""]"	+	"[""TU0-13823""]"
PM0-36134	yihIp	4049331	"[""D""]"	+	"[""TU0-14060""]"
PM0-36136	fhuFp2	4603775	"[""D""]"	-	"[""TU0-36402""]"
PM0-36140	rcsDp	2311474	"[""D""]"	+	"[""TU0-14359""]"
PM0-36142	rcsBp1	2313717	"[""D""]"	+	"[""TU00327""]"
PM0-36143	rcsBp2	2313997	"[""D""]"	+	"[""TU0-36403""]"
PM0-36147	fadHp	3229646	"[""D""]"	+	"[""TU0-13853""]"
PM0-36155	yciEp	1313420	"[""D""]"	-	"[""TU0-36411""]"
PM0-36156	yciCp	1311722	"[""D""]"	-	"[""TU0-13190""]"
PM0-36157	pcnBp4	159391	"[""S""]"	-	"[""TU0-36412""]"
PM0-36158	rplUp	3331540	"[""D""]"	-	"[""TU00338""]"
PM0-36160	ibaGp2	3334908	"[""E""]"	-	"[""TU0-13888""]"
PM0-36161	mlrAp	2212862	"[""S"", ""D""]"	+	"[""TU0-13527""]"
PM0-36173	luxSp1	2813087	"[""S""]"	-	"[""TU0-36414""]"
PM0-36176	glgBp	3571680	"[""D""]"	-	"[""TU0-14302""]"
PM0-36178	glgAp	3566415	"[""D""]"	-	"[""TU0-36417""]"
PM0-36183	yqjHp	3214560	"[""D""]"	-	"[""TU0-8327""]"
PM0-36184	pstCp	3908565	"[""S"", ""D""]"	-	"[""TU0-36418""]"
PM0-36185	pstBp1	3906579	"[""S"", ""D""]"	-	"[""TU0-36419""]"
PM0-36186	phoUp	3905688	"[""D""]"	-	"[""TU0-36420""]"
PM0-36188	uxaBp	1608744	"[""D""]"	-	"[""TU0-36422""]"
PM0-36189	intSp	2464537	"[""D""]"	+	"[""TU0-13600""]"
PM0-36192	yhiMp	3632766	"[""S""]"	+	"[""TU0-8586""]"
PM0-36193	hdfRp	3946044	"[""S""]"	-	"[""TU0-8808""]"
PM0-36194	iraMp2	1211346	"[""D""]"	-	"[""TU0-36425""]"
PM0-36195	adep	3841933	"[""D""]"	+	"[""TU0-8765""]"
PM0-36202	tufAp2	3469605	"[""D""]"	-	"[""TU0-36426""]"
PM0-36203	mhpRp1	367760	"[""D""]"	-	"[""TU0-36427""]"
PM0-36209	kdsCp2	3340032	"[""D""]"	+	"[""TU0-36431""]"
PM0-3621	lpxPp	2493600	"[""E""]"	+	"[""TU0-3421""]"
PM0-36210	kdsCp3	3339741	"[""D""]"	+	"[""TU0-36432""]"
PM0-36211	lptAp2	3341321	"[""D""]"	+	"[""TU0-36433""]"
PM0-36213	yjbEp2	4233895	"[""D""]"	+	"[""TU0-36435""]"
PM0-36215	grxBp	1123326	"[""D""]"	-	"[""TU0-13130""]"
PM0-36218	yccTp	1027060	"[""D""]"	-	"[""TU0-13101""]"
PM0-3622	ybaBp	492933	"[""E""]"	+	"[""TU0-3422""]"
PM0-36220	arrSp	3656077	"[""S"", ""D""]"	-	"[""TU0-36438""]"
PM0-36221	nadCp	118663	"[""D""]"	-	"[""TU0-12812""]"
PM0-36222	ampD	118703	"[""D""]"	+	"[""TU00237""]"
PM0-36223	panDp	146745	"[""D""]"	-	"[""TU0-8486""]"
PM0-36224	yaePp	214187	"[""D""]"	-	"[""TU0-12834""]"
PM0-36225	yaeQp	214280	"[""D""]"	+	"[""TU0-12835""]"
PM0-36226	yaiZp	398678	"[""D""]"	+	"[""TU0-8554""]"
PM0-36227	ybaQp	507415	"[""D""]"	+	"[""TU0-8524""]"
PM0-36228	qmcAp	515047	"[""D""]"	-	"[""TU0-12956""]"
PM0-36229	ybbLp	515127	"[""D""]"	+	"[""TU0-12957""]"
PM0-3623	bamEp	2751508	"[""E""]"	+	"[""TU0-3423""]"
PM0-36230	mntRp	852321	"[""D""]"	+	"[""TU0-13059""]"
PM0-36231	ybiTp	855170	"[""D""]"	+	"[""TU0-8503""]"
PM0-36232	yccFp	1023588	"[""D""]"	-	"[""TU0-13099""]"
PM0-36233	helDp	1023661	"[""D""]"	+	"[""TU0-8809""]"
PM0-36234	comRp	1168067	"[""D""]"	-	"[""TU0-8684""]"
PM0-36235	bhsAp	1168256	"[""E""]"	+	"[""TU0-8685""]"
PM0-36236	ydbKp	1438855	"[""D""]"	-	"[""TU0-8699""]"
PM0-36237	ydbJp	1439053	"[""D""]"	+	"[""TU0-8698""]"
PM0-36238	ydcIp	1493158	"[""D""]"	-	"[""TU0-8700""]"
PM0-36239	ydfKp	1630747	"[""D""]"	+	"[""TU0-13315""]"
PM0-3624	psdp	4388661	"[""E""]"	-	"[""TU0-3424""]"
PM0-36240	ynfMp	1667696	"[""D""]"	+	"[""TU0-13341""]"
PM0-36241	ynjFp	1839456	"[""D""]"	-	"[""TU0-8641""]"
PM0-36242	yeaPp	1875681	"[""D""]"	+	"[""TU0-8714""]"
PM0-36243	dusCp	2228417	"[""D""]"	-	"[""TU0-13534""]"
PM0-36244	yohJp	2228531	"[""D""]"	+	"[""TU0-13535""]"
PM0-36245	yeiWp	2263352	"[""D""]"	-	"[""TU0-14238""]"
PM0-36246	yeiPp	2263439	"[""D""]"	+	"[""TU0-13547""]"
PM0-36247	narQp	2583599	"[""D""]"	+	"[""TU0-13641""]"
PM0-36248	ypfMp	2588992	"[""D""]"	-	"[""TU0-14237""]"
PM0-36249	yfgGp	2627275	"[""D""]"	+	"[""TU0-13647""]"
PM0-3625	bacAp	3202197	"[""E""]"	-	"[""TU0-3425""]"
PM0-36250	rppHp	2967015	"[""D""]"	-	"[""TU0-13746""]"
PM0-36251	zupTp	3180455	"[""D""]"	+	"[""TU0-8666""]"
PM0-36252	yraRp	3296919	"[""D""]"	-	"[""TU0-13876""]"
PM0-36253	aaeXp	3387452	"[""D""]"	-	"[""TU0-13901""]"
PM0-36254	aaeRp	3387518	"[""D""]"	+	"[""TU0-8759""]"
PM0-36255	bioHp	3542880	"[""D""]"	-	"[""TU0-8772""]"
PM0-36256	yjcBp	4273187	"[""D""]"	-	"[""TU0-8608""]"
PM0-36257	yjcDp	4276344	"[""D""]"	+	"[""TU0-14123""]"
PM0-36259	plsBp2	4254525	"[""D""]"	-	"[""TU0-36440""]"
PM0-3626	sbmAp	395777	"[""E""]"	+	"[""TU0-3426""]"
PM0-36261	dgkAp1	4254480	"[""D""]"	+	"[""TU0-36442""]"
PM0-36262	cbpAp2	1063051	"[""S""]"	-	"[""TU0-36443""]"
PM0-3663	pphAp	1921409	"[""H""]"	-	"[""TU0-3463""]"
PM0-3664	yeaYp	1888585	"[""E""]"	-	"[""TU0-3464""]"
PM0-3665	yiiSp	4110892	"[""E""]"	+	"[""TU0-3465""]"
PM0-3681	sixAp	2455021	"[""E"", ""D""]"	-	"[""TU0-3481""]"
PM0-3684	yfeYp	2549265	"[""E""]"	-	"[""TU0-3484""]"
PM0-3781	argTp	2425871	"[""N""]"	-	"[""TU0-3581""]"
PM0-3802	prpBp	347870	"[""N""]"	+	"[""TU0-3602""]"
PM0-3821	yeaGp1	1864839	"[""N""]"	+	"[""TU0-3621""]"
PM0-3822	yhdWp	3416994	"[""N""]"	+	"[""TU0-3622""]"
PM0-3823	ddpXp	1561131	"[""N""]"	-	"[""TU0-3623""]"
PM0-3841	sfsAp	161515	"[""D""]"	-	"[""TU00358""]"
PM0-3843	gltIp	686970	"[""N""]"	-	"[""TU0-3641""]"
PM0-3847	rutAp	1073249	"[""N""]"	-	"[""TU0-3645""]"
PM0-3921	acsp1	4285618	"[""D""]"	-	"[""TU0-3721""]"
PM0-3923	acsp2	4285414	"[""S"", ""D""]"	-	"[""TU0-3723""]"
PM0-4	cpxRp	4103709	"[""D""]"	-	"[""TU0-3""]"
PM0-4081	hepAp	63358	"[""D""]"	-	"[""TU0-3841""]"
PM0-4102	nhaAp2	17317	"[""S""]"	+	"[""TU0-3862""]"
PM0-4141	srap	1554070	"[""S""]"	-	"[""TU0-3901""]"
PM0-4201	entSp1	621481	"[""D""]"	+	"[""TU0-6042""]"
PM0-4202	entSp2	621476	"[""D""]"	+	"[""TU0-6043""]"
PM0-4203	fepDp2	621415	"[""D""]"	-	"[""TU0-3963""]"
PM0-4241	csiDp	2786949	"[""S""]"	+	"[""TU0-4001""]"
PM0-4261	gmrp	1344867	"[""S""]"	-	"[""TU0-4021""]"
PM0-4381	dsbCp	3036856	"[""E""]"	-	"[""TU0-4141""]"
PM0-4383	mdoGp2	1108480	"[""E"", ""D""]"	+	"[""TU0-4143""]"
PM0-4386	hlpAp	200455	"[""E""]"	+	"[""TU0-4146""]"
PM0-4401	bamCp	2597036	"[""E""]"	-	"[""TU0-4161""]"
PM0-4421	rfaDp1	3791962	"[""D""]"	+	"[""TU0-4181""]"
PM0-4422	rfaDp2	3791919	"[""D""]"	+	"[""TU0-4182""]"
PM0-4423	rfaDp4	3791993	"[""E""]"	+	"[""TU0-4183""]"
PM0-4424	lpxDp	200960	"[""E""]"	+	"[""TU0-4184""]"
PM0-4427	moeAp	865617	"[""D""]"	-	"[""TU00302""]"
PM0-4428	fadDp	1887831	"[""D""]"	-	"[""TU0-4187""]"
PM0-4430	yggNp1	3099820	"[""E""]"	-	"[""TU0-4189""]"
PM0-4432	yggNp2	3099766	"[""E""]"	-	"[""TU0-4191""]"
PM0-4433	ygiMp	3199126	"[""E""]"	+	"[""TU0-4192""]"
PM0-44333	yaaXp4	5030	"[""D""]"	+	"[""TU0-12787""]"
PM0-44334	yaaAp3	6587	"[""E""]"	-	"[""TU0-12788""]"
PM0-44335	yaaAp5	6615	"[""D""]"	-	"[""TU0-41428""]"
PM0-44336	yaaJp4	8017	"[""D""]"	-	"[""TU0-12789""]"
PM0-44337	yaaWp3	11542	"[""H""]"	-	"[""TU0-12792""]"
PM0-44338	yaaIp2	11938	"[""D""]"	-	"[""TU0-8538""]"
PM0-44339	yaaIp3	11913	"[""D""]"	-	"[""TU0-41429""]"
PM0-44340	yaaIp4	11825	"[""D""]"	-	"[""TU0-41430""]"
PM0-44341	insLp5	15380	"[""D""]"	+	"[""TU0-12793""]"
PM0-44342	insLp6	15436	"[""F""]"	+	"[""TU0-41431""]"
PM0-44343	hokCp4	16951	"[""D""]"	-	"[""TU0-41432""]"
PM0-44344	caiEp3	35499	"[""F""]"	-	"[""TU0-41433""]"
PM0-44345	caiEp5	35440	"[""H""]"	-	"[""TU0-41434""]"
PM0-44346	caiEp7	35399	"[""F""]"	-	"[""TU0-41435""]"
PM0-44347	kefFp2	47080	"[""H""]"	+	"[""TU0-12800""]"
PM0-44348	apaHp4	51293	"[""E""]"	-	"[""TU0-41436""]"
PM0-44349	djlAp3	57268	"[""D""]"	+	"[""TU0-12801""]"
PM0-4435	yraPp	3294371	"[""E""]"	+	"[""TU0-6361""]"
PM0-44350	rluAp1	60450	"[""E""]"	-	"[""TU0-41437""]"
PM0-44351	thiQp2	73085	"[""D""]"	-	"[""TU0-41438""]"
PM0-44352	leuDp4	79594	"[""E""]"	-	"[""TU0-41439""]"
PM0-44353	fruRp8	87947	"[""H""]"	+	"[""TU0-12808""]"
PM0-44354	ampDp5	118681	"[""E""]"	+	"[""TU0-41440""]"
PM0-44355	yacHp3	131307	"[""E""]"	-	"[""TU0-8539""]"
PM0-44356	yacHp5	131466	"[""D""]"	-	"[""TU0-41441""]"
PM0-44357	yadEp3	144965	"[""E""]"	+	"[""TU0-12817""]"
PM0-44358	yadEp4	145053	"[""S""]"	+	"[""TU0-41442""]"
PM0-44359	yadDp3	146898	"[""D""]"	+	"[""TU0-8540""]"
PM0-4436	yidQp	3865567	"[""E""]"	+	"[""TU0-6003""]"
PM0-44360	yadDp4	146959	"[""H""]"	+	"[""TU0-41443""]"
PM0-44361	yadDp5	146957	"[""H""]"	+	"[""TU0-41444""]"
PM0-44362	panCp2	148920	"[""E""]"	-	"[""TU0-41445""]"
PM0-44363	panCp4	148910	"[""D""]"	-	"[""TU0-41446""]"
PM0-44364	htrEp1	155518	"[""N""]"	-	"[""TU0-41447""]"
PM0-44365	htrEp5	155438	"[""D""]"	-	"[""TU0-41448""]"
PM0-44366	yadNp1	156984	"[""E""]"	-	"[""TU0-14301""]"
PM0-44367	yadNp7	157055	"[""D""]"	-	"[""TU0-41449""]"
PM0-44368	yadNp8	157031	"[""D""]"	-	"[""TU0-41450""]"
PM0-44369	gluQp1	160143	"[""E""]"	-	"[""TU0-41451""]"
PM0-44370	hrpBp2	162075	"[""S""]"	+	"[""TU0-12819""]"
PM0-44371	clcAp10	175052	"[""D""]"	+	"[""TU0-12821""]"
PM0-44372	yadSp5	177786	"[""D""]"	-	"[""TU0-41452""]"
PM0-44373	yadSp6	177700	"[""D""]"	-	"[""TU0-41453""]"
PM0-44374	yadSp7	177757	"[""E""]"	-	"[""TU0-41454""]"
PM0-44375	frrp3	192812	"[""D""]"	+	"[""TU0-12830""]"
PM0-44376	frrp6	192849	"[""E""]"	+	"[""TU0-41455""]"
PM0-44377	dxrp1	193471	"[""E""]"	+	"[""TU0-12831""]"
PM0-44378	dxrp3	193335	"[""D""]"	+	"[""TU0-41456""]"
PM0-44379	dxrp4	193338	"[""F""]"	+	"[""TU0-41457""]"
PM0-44380	dxrp5	193411	"[""E""]"	+	"[""TU0-41458""]"
PM0-44381	cdsAp2	195561	"[""D""]"	+	"[""TU0-14340""]"
PM0-44382	cdsAp3	195555	"[""D""]"	+	"[""TU0-41459""]"
PM0-44383	yaeRp3	211858	"[""D""]"	+	"[""TU0-12832""]"
PM0-44384	yaeQp3	214088	"[""E""]"	+	"[""TU0-41460""]"
PM0-44385	yaeQp6	214195	"[""D""]"	+	"[""TU0-41461""]"
PM0-44386	yaeFp1	217135	"[""E""]"	-	"[""TU0-12836""]"
PM0-44387	yafCp6	231083	"[""H""]"	-	"[""TU0-8541""]"
PM0-44388	mltDp3	234025	"[""D""]"	-	"[""TU0-12841""]"
PM0-44389	mltDp4	233982	"[""D""]"	-	"[""TU0-41462""]"
PM0-44390	gloBp5	234926	"[""D""]"	-	"[""TU0-12842""]"
PM0-44391	yafSp2	234784	"[""D""]"	+	"[""TU0-8543""]"
PM0-44392	yafTp4	237235	"[""D""]"	+	"[""TU0-12844""]"
PM0-44393	yafTp5	237260	"[""D""]"	+	"[""TU0-41463""]"
PM0-44394	yafTp6	237278	"[""D""]"	+	"[""TU0-41464""]"
PM0-44395	ivyp4	240319	"[""D""]"	+	"[""TU0-8840""]"
PM0-44396	ivyp5	240329	"[""H""]"	+	"[""TU0-41465""]"
PM0-44397	lpcAp1	243468	"[""E""]"	+	"[""TU0-12846""]"
PM0-44398	yafKp6	245993	"[""D""]"	-	"[""TU0-12848""]"
PM0-44399	yafLp6	246641	"[""D""]"	+	"[""TU0-12850""]"
PM0-44400	rayTp1	247544	"[""N""]"	+	"[""TU0-12851""]"
PM0-44401	rayTp8	247624	"[""D""]"	+	"[""TU0-41466""]"
PM0-44402	proBp8	259440	"[""D""]"	+	"[""TU00325""]"
PM0-44403	proBp11	259527	"[""H""]"	+	"[""TU0-41467""]"
PM0-44404	ykfIp7	263042	"[""E""]"	-	"[""TU0-41468""]"
PM0-44405	insHp5	274522	"[""D""]"	-	"[""TU0-8831""]"
PM0-44406	mmuPp1	274343	"[""E""]"	+	"[""TU0-12864""]"
PM0-44407	mmuPp2	274539	"[""E""]"	+	"[""TU0-41469""]"
PM0-44408	mmuPp5	274511	"[""D""]"	+	"[""TU0-41470""]"
PM0-44409	mmuPp6	274430	"[""H""]"	+	"[""TU0-41471""]"
PM0-44410	mmuPp7	274509	"[""D""]"	+	"[""TU0-41472""]"
PM0-44411	yagEp3	281447	"[""D""]"	+	"[""TU0-12867""]"
PM0-44412	yagEp8	281476	"[""D""]"	+	"[""TU0-41473""]"
PM0-44413	yagGp6	284495	"[""D""]"	+	"[""TU0-12868""]"
PM0-44414	yagGp7	284574	"[""D""]"	+	"[""TU0-41474""]"
PM0-44415	yagGp8	284577	"[""H""]"	+	"[""TU0-41475""]"
PM0-44416	yagGp9	284431	"[""F""]"	+	"[""TU0-41476""]"
PM0-44417	yagIp1	288416	"[""D""]"	-	"[""TU0-12869""]"
PM0-44418	yagKp6	292342	"[""D""]"	-	"[""TU0-12871""]"
PM0-44419	yagLp7	293255	"[""D""]"	-	"[""TU0-41477""]"
